@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R40-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
14.353836,-11.354461,-1.663417,0.31245,-5.023926,3.561907,-3.132414,6.110348,-8.946978,3.057252,-2.404894,6.289826,4.713163,-5.433326,1.605079,2.19658,-15.179962,-7.401417,-5.298986,-7.43599,-2.357539,-1.165703,8.857533,1.892581,10.414634,-9.51676,2.588818,-5.013123,16.710859,3.768613,3.913006,-4.056529,c-SC-m
14.011669,-11.413588,-1.532157,0.283227,-5.874723,3.061885,-3.274058,6.214936,-8.625507,3.202624,-2.442668,6.197442,4.63441,-5.845432,1.793236,2.670871,-15.008054,-7.642752,-5.244477,-7.271239,-2.352735,-1.665225,8.622686,2.026654,10.260068,-9.683628,2.093696,-5.270215,17.02329,3.308804,3.804763,-4.077644,c-SC-m
12.839336,-10.475474,-1.465175,-0.084146,-4.798962,3.188615,-3.49356,5.897042,-8.090288,2.769359,-2.399543,6.030992,4.353108,-6.051309,1.590554,1.753533,-13.548191,-6.220988,-5.330421,-6.252125,-2.165859,-1.320457,8.396385,1.490547,9.758684,-9.506645,2.318975,-5.461149,14.850171,3.92498,3.425255,-3.339607,c-SC-m
13.480312,-10.754922,-1.075552,-0.013891,-4.979653,2.865704,-3.546343,6.425162,-8.176134,3.155892,-2.075515,6.4097,4.516854,-5.76365,1.82395,1.878546,-14.244701,-7.408911,-4.433569,-6.394827,-2.376348,-1.94612,8.050712,1.583252,9.454659,-10.367313,2.022505,-5.094164,15.797472,3.827055,3.490803,-3.81735,c-SC-m
12.659242,-10.242074,-0.68968,-0.05178,-4.777684,2.272709,-3.767507,6.198506,-7.612611,2.641909,-2.137127,6.281691,4.280441,-6.314919,2.291579,1.666127,-13.428119,-7.075686,-4.587338,-5.926877,-2.371449,-2.388008,7.955994,0.977533,9.024643,-10.307252,1.735123,-5.451432,14.767245,3.639512,3.373787,-3.237785,c-SC-m
12.704626,-10.451084,-0.938015,0.145917,-4.704207,2.313817,-3.521982,5.891136,-7.101647,2.862725,-2.504533,6.039597,4.353456,-6.206252,1.574822,1.549056,-13.316554,-6.762382,-4.400537,-5.563851,-2.220513,-2.116426,7.78632,1.188192,9.168223,-10.359398,1.603403,-5.786056,14.845085,3.824702,3.181902,-2.805152,c-SC-m
18.79823,-12.174923,-0.754807,2.657136,-7.65466,6.511763,-3.11576,6.402978,-10.744159,5.646645,-1.854843,5.476487,5.117791,-5.826652,0.641228,1.677557,-18.337147,-8.019697,-6.595407,-9.814869,-1.9643,-2.12549,9.775076,2.588183,10.953962,-7.5886,3.301284,-2.943963,19.708906,3.86472,4.948525,-6.357718,c-SC-m
18.654965,-12.269957,-0.767758,2.635239,-7.036022,6.131113,-3.045051,6.164532,-10.525964,5.559389,-1.89171,5.411206,5.282457,-5.844927,0.567195,1.700417,-17.961634,-7.584867,-6.266884,-9.351107,-1.885874,-1.887901,9.982041,2.620314,11.379797,-7.849112,3.102609,-3.434652,19.331277,4.080871,4.848208,-5.862571,c-SC-m
17.786367,-11.210526,-0.631972,1.932139,-6.719096,6.243823,-3.172289,6.101911,-10.164628,4.949233,-1.753752,5.396355,4.922861,-5.846837,0.996551,1.351914,-16.891619,-7.164186,-6.450282,-8.944667,-1.724335,-1.950064,9.186636,1.81476,10.870327,-7.345589,2.940475,-3.474264,18.006296,4.078438,4.712176,-5.735575,c-SC-m
17.681961,-12.026238,-0.789942,2.302055,-6.746939,5.130303,-3.585827,6.341935,-9.628846,5.160363,-1.94125,5.459906,5.09357,-5.92719,1.127733,2.029023,-16.879476,-7.668305,-5.90016,-8.5971,-2.113138,-2.345464,9.688315,1.38112,10.380511,-8.632773,2.027438,-3.998793,18.159302,3.763073,4.812907,-5.386782,c-SC-m
17.221681,-11.76177,-1.046834,2.239926,-6.634234,5.177592,-3.459448,6.087887,-9.823413,4.976771,-2.042095,5.258264,5.00077,-5.8262,0.969988,1.942033,-16.678756,-7.263639,-6.091694,-8.534457,-1.928833,-2.090746,9.282043,1.976523,10.569738,-8.499194,2.431796,-3.767604,18.086873,3.9993,4.794161,-4.9889,c-SC-m
15.136602,-10.275088,-0.743608,1.100626,-6.291636,4.75223,-3.781179,5.881267,-8.880031,3.891996,-2.049737,5.417408,4.526306,-5.916284,1.813682,1.191793,-15.062911,-6.546676,-6.335097,-7.4386,-2.077152,-2.042916,8.743774,0.871618,9.500119,-8.370908,2.212953,-3.878512,15.566775,3.957197,4.327375,-4.413357,c-SC-m
15.69872,-11.202359,-0.718586,1.487307,-6.206756,3.941465,-4.261158,6.489076,-9.130764,3.941709,-1.709392,5.551588,4.779088,-6.241048,1.719849,1.600152,-15.667082,-6.966617,-6.001362,-7.696719,-2.490971,-2.386958,9.192868,0.530075,9.663311,-9.271983,1.614602,-4.620237,16.454427,4.110984,4.486607,-4.57965,c-SC-m
15.000719,-10.166087,-0.879329,1.107816,-5.87309,3.825574,-4.247122,6.286946,-8.641913,3.524852,-1.733802,5.686832,4.28288,-6.45999,1.942493,1.202561,-14.536006,-6.538339,-5.876083,-6.937544,-2.551988,-2.518939,8.757057,-0.115957,9.313435,-9.573907,1.229159,-4.770659,15.195916,3.884041,4.181266,-4.148308,c-SC-m
14.514345,-9.464812,-0.718557,0.672694,-5.829487,3.984003,-4.204659,6.008344,-8.521035,3.391846,-1.878972,5.621811,3.969109,-6.589468,2.200524,1.157843,-14.089847,-6.343369,-6.161547,-6.799221,-2.2794,-2.559266,8.293757,-0.181091,9.111306,-9.079476,1.369836,-4.610007,14.77171,3.850325,4.131882,-4.157151,c-SC-m
16.070892,-11.863429,-1.374382,1.016624,-6.95678,3.726975,-4.464607,6.260073,-9.620006,3.301145,-2.688238,5.854185,4.524215,-5.672584,1.583051,2.896761,-17.143314,-8.205982,-5.975565,-8.805842,-2.834853,-1.391916,8.942589,1.108014,9.902233,-9.945749,1.626292,-4.238385,18.045636,4.065871,4.359045,-3.997857,c-SC-m
15.908135,-12.147137,-1.230245,1.077291,-6.877369,3.726684,-4.687151,6.358074,-9.615993,3.338758,-2.636393,6.169709,4.884886,-5.919038,1.800339,2.907098,-17.355958,-7.819879,-6.33968,-8.833946,-2.777721,-1.889125,9.38683,1.361846,10.067516,-9.738738,1.944844,-4.406554,17.976458,4.298486,4.433253,-4.452346,c-SC-m
15.046822,-11.556046,-1.360448,0.419075,-6.405075,3.46617,-4.493215,6.670741,-9.100143,3.280255,-2.357532,5.986404,4.828384,-6.072546,1.833201,2.552449,-16.120282,-7.170683,-6.226366,-7.96786,-2.954726,-1.900276,8.671554,1.009829,9.577579,-10.012229,1.918835,-4.805435,16.368008,4.322416,4.007921,-3.86253,c-SC-m
16.011171,-12.177349,-0.892212,1.556585,-6.589244,3.083215,-4.917807,6.427779,-8.955818,3.229206,-2.50033,6.115173,4.530137,-6.551657,1.884485,2.927105,-16.36588,-7.792651,-5.983615,-8.467018,-2.932972,-1.811907,9.272873,1.017841,10.111136,-9.84498,1.030937,-5.394192,17.609463,4.65656,3.766097,-3.495034,c-SC-m
15.449829,-11.750139,-0.375846,1.536521,-5.933506,2.804149,-5.34492,6.786135,-8.214665,2.990964,-2.414337,6.305058,4.843517,-7.045203,2.100628,3.027318,-15.799355,-7.128541,-6.125372,-7.627294,-3.237503,-2.551602,9.356516,0.212446,9.68408,-9.725645,0.776051,-6.158118,16.275205,4.812226,3.60389,-3.229731,c-SC-m
15.954926,-12.208123,-0.868249,1.553629,-6.396956,2.839673,-5.25666,7.072272,-8.467371,3.627361,-2.319271,6.60819,5.159826,-6.932263,1.825102,3.010942,-16.455075,-7.60535,-6.001092,-8.081006,-3.462013,-2.895066,9.424024,1.029948,10.046901,-10.098353,1.181165,-6.295693,17.268962,4.987639,3.989564,-3.690948,c-SC-m
24.294637,-17.32378,-1.60429,5.916254,-10.401637,8.040831,-1.624359,7.883299,-14.603844,8.00014,-1.217289,5.312366,6.868004,-4.860654,-1.925782,2.627788,-24.516899,-10.048112,-6.969987,-13.435724,-1.783737,-1.29917,13.534584,7.007361,13.304973,-6.39319,5.733788,-2.382547,27.489365,3.897324,6.213867,-9.069778,c-SC-m
21.997149,-15.465438,-0.969256,4.997176,-8.971093,7.843123,-1.711919,8.013688,-13.226787,6.960189,-1.245745,5.671576,6.260615,-5.378901,-1.095151,2.039367,-22.043682,-8.784472,-6.773633,-11.870962,-1.494618,-1.520734,12.679573,5.539798,12.362052,-6.287417,4.987879,-3.105881,24.496762,3.797719,5.96215,-8.398512,c-SC-m
22.490798,-15.199873,-1.099156,5.128642,-8.970239,8.134866,-1.606856,8.160949,-13.27534,7.214279,-1.404622,5.746896,6.519933,-5.488831,-1.051885,2.296396,-22.544119,-9.185869,-6.586371,-12.060611,-1.83128,-1.622608,12.792752,5.675184,12.47521,-6.622657,5.122225,-3.06167,24.74409,3.645451,6.112314,-8.600841,c-SC-m
20.554508,-15.307578,-1.496899,4.219529,-8.890501,5.927355,-2.618753,7.466393,-12.442132,5.800319,-1.239755,5.437547,5.546726,-5.054808,-0.446994,2.317174,-20.741075,-8.489351,-6.399145,-11.050074,-1.772401,-1.670064,12.052701,4.584751,11.627358,-7.476475,3.819764,-3.380714,23.475756,3.604633,5.517877,-7.215956,c-SC-m
19.284688,-14.258601,-1.16028,3.89886,-8.399537,6.368453,-2.415354,7.621898,-11.888776,5.69147,-1.348135,5.17596,5.14147,-5.265239,-0.635313,2.294756,-19.784051,-7.70075,-6.530008,-10.531229,-1.648036,-1.664504,11.529665,4.296163,10.990379,-6.962042,3.712138,-3.386667,21.932535,3.382489,5.549964,-7.063674,c-SC-m
19.689765,-14.060631,-1.20412,4.249386,-8.300088,6.274635,-2.405973,7.95258,-11.678212,5.745001,-1.385289,5.328609,5.227392,-5.64144,-0.361166,2.354824,-19.666134,-7.858756,-6.273822,-10.247883,-1.702902,-1.871696,11.749637,4.136052,11.07965,-7.328825,3.370226,-3.747006,21.921717,3.093244,5.882426,-6.964398,c-SC-m
18.567831,-14.861349,-1.757555,3.613003,-8.801752,4.503964,-3.009736,7.113259,-11.559936,5.211228,-1.579869,5.181369,4.896426,-5.012832,-0.555583,2.377067,-19.373205,-7.889323,-5.933951,-10.003075,-1.783929,-1.636707,11.516913,4.46346,10.740412,-8.122151,3.400407,-3.445531,22.05303,3.411368,4.927049,-6.0331,c-SC-m
17.139517,-13.291969,-1.354973,3.11901,-7.693745,4.845279,-2.763085,7.429412,-10.553529,4.700963,-1.566649,5.145641,4.636788,-5.241577,-0.208492,2.191179,-17.853174,-7.302589,-6.004688,-9.118432,-1.574081,-1.687286,10.821351,3.391567,9.899987,-7.749433,2.94653,-3.79721,19.818271,2.929435,5.027802,-5.709146,c-SC-m
17.895668,-13.519557,-1.280353,3.893312,-8.429129,5.339712,-2.793394,7.69816,-10.826378,4.996729,-1.695113,4.803654,4.618463,-5.353714,-0.274591,2.374766,-18.616389,-7.498516,-6.164521,-9.961184,-1.528253,-1.824518,11.112526,4.137994,10.282333,-7.265156,3.115764,-3.708951,21.144487,2.622853,5.242765,-6.241277,c-SC-m
15.728795,-13.514153,-1.730523,2.577447,-7.909209,3.133815,-3.40852,6.838582,-10.351046,3.835332,-1.726148,4.981479,4.126592,-4.967911,0.152266,2.170904,-17.252005,-7.113424,-5.759769,-8.711975,-1.796682,-1.638014,10.528037,3.238576,9.388109,-8.317632,2.503922,-3.804379,19.265201,3.077366,4.759364,-4.787612,c-SC-m
15.023189,-12.274921,-1.291031,2.18576,-7.057016,3.561923,-3.282228,7.229007,-9.492963,3.34097,-1.659493,5.600098,3.836837,-5.304811,0.614287,2.35442,-16.040786,-6.77134,-5.63776,-8.194369,-1.740813,-2.166529,10.063213,2.420775,8.962854,-7.992259,1.998012,-4.109923,17.754596,2.836375,4.776076,-4.756691,c-SC-m
14.919557,-11.801541,-1.388357,2.297143,-6.978611,3.9105,-3.088153,7.405494,-9.147854,3.521077,-1.673736,5.162433,3.84637,-5.370676,0.306097,2.125936,-15.931978,-6.336961,-5.463605,-8.16611,-1.702268,-2.152553,9.830374,2.699311,8.697278,-7.97908,2.184085,-4.2426,17.67148,2.681,4.658997,-4.83105,c-SC-m
14.138878,-12.637654,-1.674807,1.849444,-6.954543,2.279457,-3.266634,6.890741,-9.434084,2.887493,-1.586787,5.427916,3.877563,-4.855564,0.456515,2.731442,-15.820857,-6.700407,-5.299932,-7.993442,-2.077853,-1.715233,9.885649,2.868988,8.603761,-8.140142,1.50894,-4.000674,18.109125,2.703974,4.465232,-3.8652,c-SC-m
13.772937,-11.999144,-1.330196,1.736563,-6.623515,2.390746,-3.246859,7.16649,-8.753639,2.802498,-1.662086,5.347603,3.36768,-4.998555,0.480296,2.374119,-15.297405,-6.282321,-5.408758,-7.458957,-1.875866,-2.086037,9.366302,2.354299,8.324543,-7.908553,1.311957,-4.31008,17.085354,2.754997,4.400518,-3.968386,c-SC-m
13.797075,-11.59237,-1.574517,1.923366,-6.465389,2.65734,-2.985673,7.220341,-8.736189,3.007561,-1.741846,5.228272,3.541575,-5.354645,0.461515,2.541729,-15.285154,-6.364833,-5.162954,-7.840147,-1.731808,-2.212148,9.293263,2.705217,8.35172,-8.192103,1.514483,-4.337532,17.331339,2.265115,4.8404,-3.839773,c-SC-m
20.174964,-13.757241,-1.979809,1.86466,-9.61346,6.854392,-2.296651,6.943612,-13.593107,4.882265,-0.572945,6.340725,5.400756,-3.74027,-0.219328,2.848016,-21.147095,-9.601897,-7.680511,-13.983827,-2.122481,-1.590643,9.391263,4.687151,11.162343,-6.080519,5.650636,-1.340048,23.941252,2.710443,4.890702,-8.173886,c-SC-m
21.024166,-14.283767,-1.806255,3.04444,-9.109202,6.65133,-1.624038,6.740804,-13.660539,5.711077,-0.474809,5.937321,5.714155,-3.504192,-0.889903,2.621447,-21.692016,-9.252704,-7.157729,-13.775693,-2.129222,-1.342984,10.055696,5.326598,11.930761,-5.867845,5.386404,-0.95269,24.685197,3.015907,5.188041,-7.786507,c-SC-m
20.94236,-14.093013,-1.163734,3.43681,-8.4258,6.696974,-1.709699,6.945399,-12.869874,5.856408,-0.598588,5.671808,5.808988,-3.777111,-1.041572,2.512646,-21.106236,-8.98431,-6.727795,-12.86214,-2.127135,-1.60396,10.105115,4.898797,11.665156,-5.97808,4.770792,-1.46197,23.762835,3.28534,5.125868,-7.476378,c-SC-m
19.044675,-13.39036,-1.906484,1.826451,-9.091051,5.690329,-2.775686,6.458123,-12.763799,3.975041,-0.802935,6.202084,4.797149,-3.845567,0.107907,2.950464,-20.180794,-8.925308,-7.139517,-13.044544,-2.402734,-1.705531,9.195236,4.262276,10.832956,-6.38949,4.575373,-1.674393,23.217336,2.785124,4.484016,-7.212551,c-SC-m
17.802877,-12.200569,-1.23043,1.715065,-7.768004,5.095801,-2.492712,6.299361,-11.099962,3.95294,-0.671934,5.950991,4.790471,-3.49192,0.198112,2.578083,-18.249613,-8.088338,-6.068616,-11.323521,-2.339963,-1.691968,8.783791,3.151524,9.960634,-6.204246,3.272232,-2.036971,20.843027,2.858365,4.240874,-6.235211,c-SC-m
18.450566,-12.672726,-1.142875,2.775298,-7.581399,5.375423,-2.443285,6.618989,-11.417469,4.30372,-0.749384,5.427993,4.758127,-3.773054,-0.26825,2.476566,-18.685103,-7.90359,-6.04573,-11.454532,-2.062024,-1.813589,9.054341,3.464883,10.584847,-6.385702,3.419558,-1.927968,21.41724,2.945943,4.788753,-6.032993,c-SC-m
15.988533,-11.362643,-1.91438,0.447141,-7.701649,4.065655,-3.134349,6.271851,-10.898155,2.334744,-0.968095,6.140577,4.092079,-3.89498,1.008144,3.218419,-17.097574,-8.067958,-6.43998,-11.171845,-2.560764,-1.696132,8.051717,2.365394,9.043862,-6.867131,2.943194,-2.713098,19.821309,1.91411,3.932918,-5.654562,c-SC-m
16.291169,-11.537177,-1.57313,1.362928,-7.039531,3.636804,-2.701358,5.945767,-10.231541,2.895693,-0.875451,5.671664,4.349334,-3.766755,0.220274,2.937059,-16.779542,-7.421647,-5.580782,-10.320993,-2.362826,-1.852487,8.172997,2.750824,9.276386,-6.750296,2.427999,-2.706646,19.603477,2.334053,3.850077,-4.756544,c-SC-m
15.651462,-11.138219,-1.315247,1.67149,-6.757487,4.179783,-2.591243,6.21642,-10.215236,3.062746,-0.932271,5.307108,4.279648,-3.814842,0.192374,2.870694,-16.59296,-6.942195,-5.87208,-10.505789,-2.264916,-1.789636,8.195626,2.925032,9.092371,-6.133343,2.606657,-1.941023,19.157319,2.441421,4.05736,-4.94985,c-SC-m
13.578634,-9.884499,-1.922843,-0.752171,-6.616514,2.992927,-3.163419,6.101204,-9.374657,1.337346,-0.654622,6.301272,3.500826,-3.424452,1.149573,3.18804,-14.785931,-7.115997,-5.674377,-10.037706,-2.745914,-1.871722,7.02976,1.517296,7.784779,-6.710857,2.152995,-3.039424,17.043688,1.85319,3.098138,-4.278029,c-SC-m
14.564606,-10.618249,-1.523046,0.526045,-6.366627,2.854525,-2.823395,5.653869,-9.425446,2.150797,-0.813032,5.816847,4.240282,-3.518393,0.386847,3.31769,-15.426446,-6.987372,-5.006933,-9.525133,-2.882765,-1.908148,7.689256,2.377571,8.277525,-6.798211,1.961198,-2.891545,18.063433,2.173658,3.424107,-4.071572,c-SC-m
14.029875,-10.051143,-1.389423,0.504931,-5.832868,2.703818,-2.744925,5.949638,-9.002104,2.22528,-0.887813,5.292065,3.944041,-3.518918,0.316046,3.00852,-14.633311,-6.578904,-4.826507,-9.279454,-2.478963,-1.999488,6.977227,1.927305,8.213816,-6.746913,1.718297,-2.789634,17.399784,2.0829,3.428125,-3.938535,c-SC-m
11.507979,-8.398067,-1.710599,-1.430068,-5.111523,1.197585,-3.182912,5.501695,-7.639868,0.033858,-1.066254,6.725832,3.476623,-3.857731,1.458143,3.768141,-12.743287,-6.577513,-4.779689,-8.515093,-3.310602,-2.06673,6.061653,0.604934,6.781601,-7.30039,0.610898,-3.761394,14.841164,1.046869,2.651117,-2.536344,c-SC-m
10.74352,-8.108658,-1.355041,-1.068682,-4.264103,1.010631,-3.041866,5.348703,-6.993372,0.084919,-1.111651,6.442588,3.573678,-3.710171,1.5134,3.816338,-11.883388,-5.82613,-4.437384,-7.549102,-3.336522,-2.379609,5.833007,0.450631,6.195915,-7.055405,0.282501,-3.584772,14.173843,1.34367,2.498629,-2.049091,c-SC-m
11.918384,-8.920616,-1.320936,-0.657861,-5.010475,1.251143,-2.993633,5.651647,-7.660528,0.760767,-1.047407,5.998922,3.977028,-4.061075,1.082203,3.950328,-12.900372,-6.284237,-4.745016,-8.299709,-3.230815,-2.462971,6.72622,1.432472,7.072325,-7.363487,0.353508,-3.217432,15.974156,1.106089,2.621613,-2.40792,c-SC-m
16.903988,-11.629523,-1.679499,1.637153,-3.916494,5.68832,-1.200839,7.154251,-10.484897,2.658021,-0.962644,7.183076,6.503061,-5.133305,0.766969,1.399925,-16.948881,-7.297482,-5.58743,-9.223297,-2.487663,-0.502014,9.708704,3.50904,12.25467,-8.104581,5.045202,-5.003988,20.186023,3.573844,4.289519,-5.783418,c-SC-m
16.704553,-11.921837,-1.6281,1.590418,-4.278857,5.783189,-1.257708,7.172736,-10.52697,2.708635,-1.077531,7.162513,6.591874,-5.139126,0.519982,1.802407,-17.01176,-7.169109,-5.567075,-9.321991,-2.690178,-0.580777,9.759659,3.807976,11.992902,-7.944174,5.142849,-5.071533,20.195908,3.464765,3.977147,-5.85328,c-SC-m
16.45961,-11.495039,-1.695231,1.605,-4.424494,5.86047,-1.491725,7.313077,-10.302013,2.606026,-0.987537,6.981356,6.326066,-5.330187,0.492692,1.763425,-16.490303,-7.072561,-5.576961,-9.212893,-2.504923,-0.645612,9.72113,3.407943,11.548525,-7.793626,5.021974,-5.384387,19.766469,3.0668,3.805018,-5.930885,c-SC-m
14.915334,-10.646736,-1.564949,1.197143,-3.721136,4.515595,-1.334649,6.682342,-9.226293,2.103368,-1.14252,6.783378,5.675782,-5.168526,0.655275,1.612283,-15.396189,-6.407571,-5.098777,-8.286737,-2.340226,-0.996806,8.900644,3.198554,10.869041,-7.983814,3.836434,-4.863036,18.729583,3.050578,3.772093,-4.860649,c-SC-m
14.796771,-10.561353,-1.589378,1.101799,-3.924217,4.988618,-1.457348,6.683986,-9.198395,1.778303,-1.34687,6.77704,5.678144,-5.136165,0.622002,1.772815,-15.354407,-6.397285,-5.22369,-8.459852,-2.47115,-0.864124,8.929068,3.472627,10.848946,-7.573309,4.138867,-5.01188,18.69668,2.86842,3.513184,-5.07177,c-SC-m
14.741297,-10.525332,-1.370281,1.176016,-4.07898,4.893002,-1.573279,6.905177,-9.186983,1.797728,-1.168289,6.689144,5.540689,-5.318108,0.682565,1.787658,-15.227087,-6.439176,-5.179558,-8.262638,-2.380106,-0.845752,8.914308,3.021024,10.54017,-7.727526,3.773924,-5.186183,18.572441,2.799746,3.384862,-5.096857,c-SC-m
12.96184,-9.524629,-1.523117,0.509183,-3.898763,3.845272,-1.818085,6.195667,-8.53552,1.170844,-1.301103,6.346601,4.914947,-5.23614,0.563462,1.902609,-14.22559,-5.774157,-5.018118,-7.925127,-2.329388,-1.230371,7.917928,3.014345,9.662613,-7.562253,3.365565,-4.602367,17.485032,2.474524,3.214643,-4.183552,c-SC-m
12.772345,-9.416947,-1.403654,0.398505,-3.590408,3.828416,-1.695191,6.148185,-8.2247,1.000457,-1.429432,6.330275,4.929621,-5.030442,0.665333,1.98364,-13.837548,-5.726846,-4.937706,-7.636809,-2.46132,-1.128483,7.895434,2.720572,9.548976,-7.363757,3.12018,-4.716915,17.071573,2.374901,3.199569,-4.005373,c-SC-m
13.42321,-9.850547,-1.40284,0.790508,-3.994272,4.210472,-1.734742,6.426104,-8.631227,1.231428,-1.393341,6.2583,5.201861,-5.193421,0.59015,2.222154,-14.548466,-6.050294,-5.250787,-8.138179,-2.431103,-1.138849,8.323781,3.199408,9.696143,-7.437584,3.288458,-4.578122,18.087547,2.247405,3.288395,-4.448485,c-SC-m
12.170834,-9.618615,-1.514902,-0.005967,-3.655864,2.692255,-2.114794,6.141558,-7.961138,0.6552,-1.4606,6.644634,5.123652,-5.372595,0.666576,2.776169,-13.54392,-5.75388,-4.546839,-7.538746,-2.666671,-1.971351,7.683791,2.668733,9.085188,-8.211345,2.494787,-5.168055,17.424274,1.725367,2.818215,-3.701077,c-SC-m
11.303256,-9.050009,-1.422961,-0.095562,-3.052695,3.033128,-1.75989,5.986782,-7.563277,0.394972,-1.684134,6.413872,4.904446,-4.895269,0.691315,2.761277,-12.968126,-5.299911,-4.602265,-7.284694,-2.569438,-1.437654,7.428333,2.628585,8.798645,-7.616323,2.478133,-4.744295,16.268027,1.704255,2.851678,-3.323603,c-SC-m
11.419873,-8.854148,-1.293617,-0.228026,-3.213819,2.768843,-2.002789,6.339777,-7.357137,0.416153,-1.508533,6.293656,4.55272,-5.224501,0.686732,2.653455,-12.369581,-5.237067,-4.512761,-6.99602,-2.461956,-1.862112,7.111025,2.145512,8.390454,-7.756804,2.186662,-5.180611,15.905561,1.597036,2.894241,-3.192996,c-SC-m
11.042544,-10.105967,-1.703494,-0.643272,-4.699722,0.691999,-3.112203,5.606603,-7.130264,0.071906,-1.899093,6.737892,5.081451,-6.520078,0.705546,3.58296,-12.98637,-5.892338,-4.254623,-7.496842,-2.990207,-3.574748,7.383597,2.712663,8.16483,-9.234043,1.522609,-6.145147,18.407683,0.463121,1.206032,-3.06391,c-SC-m
10.441505,-8.104307,-1.397095,-1.1148,-2.896316,2.246851,-1.655342,5.591505,-6.939649,-0.559132,-1.961355,6.813813,4.918176,-5.141858,0.72138,3.614111,-12.400443,-5.491794,-4.369905,-7.291674,-3.072698,-2.070071,6.861573,2.327675,7.791277,-7.54534,1.516724,-4.849799,15.993923,0.538715,2.483638,-2.720388,c-SC-m
10.106078,-7.831833,-1.436558,-1.18217,-2.44166,2.362083,-1.610485,6.08134,-6.911104,-0.542503,-1.75623,6.746643,4.56086,-5.073492,0.8933,3.380198,-11.397701,-4.995765,-4.356709,-6.708449,-2.584951,-1.961369,6.315605,1.49807,7.662513,-7.329452,1.476625,-4.966107,14.644962,0.859012,2.774422,-2.655833,c-SC-m
20.360917,-13.174824,-1.371318,2.962101,-5.101951,6.061023,-1.55857,6.914045,-12.465284,6.118149,-0.328352,7.392303,7.062799,-5.483936,0.670248,0.151263,-19.284874,-8.468989,-5.861915,-9.818277,-2.336136,-0.63055,10.492499,3.360646,14.208725,-9.037321,5.194401,-3.817326,22.186632,5.729745,5.845115,-7.280248,c-SC-m
20.502278,-13.195911,-1.583716,3.247595,-4.838188,6.173651,-1.333151,7.008908,-12.266384,6.30512,-0.492143,7.014459,7.172906,-5.171285,0.384484,0.170054,-19.353485,-8.417239,-5.595702,-9.949759,-2.391046,-0.566098,10.623901,3.57977,14.25792,-9.167206,5.433788,-3.874258,22.255914,5.402537,6.062794,-6.967917,c-SC-m
22.223282,-14.717979,-1.750113,3.802193,-5.157169,6.504694,-0.930761,7.025562,-13.157811,6.786549,-0.603188,6.856034,7.613195,-4.917162,-0.357788,0.662736,-20.977761,-9.020794,-5.657585,-11.042971,-2.291602,-0.065537,11.19744,4.820846,15.607217,-8.896953,5.912489,-3.733669,24.260051,5.493471,6.111943,-7.495578,c-SC-m
18.502839,-12.40906,-1.501901,2.660756,-5.17696,5.807346,-2.340777,6.922148,-11.750799,4.921084,-0.758978,6.788247,6.070057,-5.676551,0.985544,0.305534,-17.979661,-7.53056,-5.95269,-9.571623,-2.308673,-0.746732,9.977652,2.586754,13.401246,-9.293887,4.60473,-4.159503,20.892974,5.114961,5.543552,-6.528314,c-SC-m
18.886135,-12.554474,-1.720082,2.806719,-5.198756,5.946182,-2.05618,6.916029,-11.830802,5.208744,-0.849612,6.675138,6.189134,-5.471102,0.647907,0.503667,-18.441505,-7.647356,-5.897323,-9.657531,-2.370982,-0.644687,10.114482,3.272611,13.586276,-9.481525,4.747324,-3.89325,21.482798,5.190085,5.525299,-6.57099,c-SC-m
19.950755,-13.297614,-1.819315,3.144928,-5.598497,6.318627,-2.016374,6.946251,-12.246803,5.485734,-1.085748,6.262273,6.217713,-5.459211,0.144812,0.643585,-19.397822,-7.888974,-6.162077,-10.495062,-2.369262,-0.522335,10.349575,3.862463,14.233237,-9.277181,5.183169,-3.936657,22.702371,5.296059,5.759336,-6.952603,c-SC-m
16.903858,-11.695566,-0.857135,1.841061,-5.309955,5.028114,-2.922301,6.634546,-10.762039,4.116281,-0.826105,6.35283,5.380032,-5.716585,1.272396,0.261164,-17.041707,-7.099655,-5.895291,-8.850438,-2.3426,-1.109482,9.572336,2.123872,12.198597,-9.590287,3.671986,-4.204134,19.773402,4.834557,4.846235,-5.890871,c-SC-m
