@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R10-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
6.406397,-7.521668,2.15883,-6.94525,-7.534059,-0.898683,9.158459,10.764836,1.489008,-4.252618,6.174907,10.743518,-10.437026,-3.434413,-5.409254,2.353348,-5.000755,13.053367,-1.751902,-18.111014,8.375051,8.303062,13.637711,-1.79305,-3.230505,-1.199459,-12.845762,3.276389,6.873096,-9.090849,9.265583,4.814911,c-SC-m
6.490871,-12.092314,4.096796,-9.384639,-8.090596,-2.243868,14.051009,13.528363,-1.710494,-3.396444,7.241046,11.648693,-11.819413,-2.331908,-12.18575,3.305792,-11.325342,18.459939,1.499795,-24.030317,10.515208,9.751453,15.676757,0.277019,-4.664622,-2.399285,-16.28761,6.911913,10.245657,-15.330011,8.576487,7.981027,c-SC-m
5.653648,-11.723606,3.42534,-8.720458,-7.379305,-1.431665,12.538596,12.624016,-1.924452,-3.253974,6.812208,10.612549,-9.974619,-2.476606,-10.452012,2.20532,-10.243134,16.856582,1.117685,-22.165328,9.706049,9.427021,14.598455,1.473411,-4.724267,-2.178454,-14.976943,6.558648,9.390733,-13.749681,7.91661,7.025172,c-SC-m
5.854604,-12.029444,3.297028,-8.56297,-7.283966,-1.529034,12.900747,12.434045,-2.021717,-3.330992,6.525238,11.204353,-10.129083,-2.531235,-10.313819,2.359348,-10.489294,17.138156,1.549976,-22.028712,9.909028,9.45244,14.748986,1.616133,-4.503729,-2.425917,-15.305946,6.576412,9.894255,-13.745784,7.924983,7.415036,c-SC-m
5.668971,-10.45186,3.468179,-8.460814,-8.026821,-1.578839,11.944619,11.982385,-0.696879,-4.335548,6.953748,10.748063,-10.940568,-1.716478,-9.81384,2.596976,-9.214488,16.162901,0.690169,-21.153682,9.621499,8.973147,14.243645,0.219981,-4.567792,-2.189667,-14.982986,5.142549,9.02738,-13.453251,8.357214,6.637013,c-SC-m
5.294831,-9.989582,2.852069,-7.918803,-7.421095,-1.266988,11.420656,11.259738,-1.239395,-3.902901,6.458755,10.092726,-10.246982,-1.723422,-9.38553,2.100564,-8.466621,15.321515,0.617225,-20.124523,9.239575,8.788738,13.450161,1.054997,-4.483252,-2.025689,-14.380554,5.189668,8.554729,-12.300926,7.805397,6.153919,c-SC-m
5.151677,-10.253665,2.657215,-7.934722,-7.182799,-1.027582,11.806048,11.040078,-1.218851,-3.910216,6.318504,10.264296,-10.300461,-1.50126,-9.0069,1.906881,-8.844594,15.532964,1.079012,-19.565064,9.333499,9.066912,13.457723,1.300218,-4.488277,-2.204925,-14.65372,5.034992,9.129907,-11.944086,7.637596,6.537499,c-SC-m
5.464653,-9.390189,3.144656,-8.196792,-7.947219,-1.367191,11.314887,11.000055,0.151078,-4.411301,6.626806,10.200458,-11.153285,-1.324955,-9.349972,2.695161,-8.189148,15.328923,0.40225,-19.959106,9.325164,8.227058,13.332811,-0.277016,-4.217159,-2.069033,-15.019207,4.577971,8.475197,-13.00815,8.263831,5.881359,c-SC-m
5.020126,-9.110471,2.487201,-7.528463,-7.24202,-0.965057,10.745226,9.973741,-0.489207,-3.993354,5.9969,9.585051,-9.693668,-1.60598,-8.342953,1.844419,-7.453023,14.095575,0.58839,-18.14631,8.620547,8.264666,12.580543,0.647409,-4.262684,-2.014375,-14.124724,4.357043,8.118207,-11.660838,7.766857,5.596166,c-SC-m
4.987704,-9.44242,2.664239,-7.563474,-7.250063,-0.57441,11.358166,10.586194,-0.392464,-3.693933,5.921359,9.884409,-10.388896,-1.790786,-8.647697,2.024147,-7.967306,14.683715,1.327917,-18.644108,8.882034,8.425565,12.618953,0.892605,-4.363828,-2.305535,-14.486073,4.783316,8.72813,-11.467642,7.372653,6.146293,c-SC-m
4.955595,-8.220959,2.519325,-7.232802,-7.720616,-1.219492,10.479496,9.82302,0.833808,-4.86722,5.89454,9.62277,-10.604483,-1.417808,-8.056179,2.218929,-6.470713,13.988023,0.042129,-17.992719,8.591067,7.637636,12.348928,-0.489426,-4.033285,-1.848805,-14.177478,3.540565,7.496337,-11.541062,8.254206,5.272913,c-SC-m
4.666379,-8.195732,2.2154,-6.774629,-7.121704,-0.396052,9.925292,9.480964,0.338947,-4.382305,5.768684,9.324596,-9.60847,-1.870282,-7.384233,1.611263,-5.996736,12.865616,-0.006783,-16.906946,8.241474,7.724836,11.80671,0.079472,-4.14059,-1.731467,-13.590573,3.616325,7.71382,-10.522903,8.14152,4.682369,c-SC-m
4.322355,-8.096309,2.141882,-6.635026,-6.813957,-0.191383,10.036826,9.240704,0.042683,-3.960828,5.567951,8.845339,-9.262143,-1.49948,-7.270425,1.595234,-6.086546,12.701924,0.294277,-16.383379,8.426283,7.594331,11.579089,0.523348,-4.05149,-1.708521,-13.473651,3.480728,7.683441,-10.258533,7.617828,4.777045,c-SC-m
4.872929,-7.11501,2.200236,-6.780097,-7.383752,-0.680871,9.884937,9.63547,1.28698,-4.587726,5.28716,9.094767,-10.588676,-2.217796,-7.498529,2.399999,-5.515028,12.788178,0.180731,-16.930836,8.178417,7.171548,11.915223,-1.157185,-3.759929,-1.660231,-13.25914,2.9253,7.248501,-10.541462,8.461725,4.63113,c-SC-m
4.443656,-7.100407,1.952193,-6.803416,-6.934323,-0.070411,9.623037,9.048696,0.506547,-4.225683,5.355494,8.567236,-9.773398,-1.899014,-7.233001,1.862291,-5.255025,12.347574,0.133965,-16.25184,7.890716,7.454194,11.607976,-0.71344,-4.17792,-1.372649,-13.15936,3.031683,7.320246,-9.68872,8.125864,4.290596,c-SC-m
4.651109,-7.421039,1.924728,-6.548418,-6.925626,0.050706,9.844516,8.96792,0.720384,-4.204962,5.057124,8.940147,-10.178528,-1.818969,-6.987244,2.276933,-5.663839,12.322166,0.363618,-16.06881,8.004048,7.397852,11.402827,-0.671431,-3.808393,-1.575558,-13.077469,3.003024,7.530711,-9.88444,7.786078,4.692285,c-SC-m
6.11491,-10.131333,3.875083,-9.19787,-8.198107,-3.353843,9.988818,13.140668,-1.486195,-2.632009,8.228703,10.818197,-9.707629,-3.905536,-10.228183,3.21032,-10.139356,13.647952,-0.100144,-22.094189,7.738415,8.331597,14.822394,0.129041,-4.81468,-2.588855,-13.452896,5.711744,9.342233,-14.975497,8.837351,6.440238,c-SC-m
6.458563,-10.43297,3.623185,-9.391711,-7.30001,-3.382125,11.148678,12.880036,-1.720607,-2.631115,7.696518,10.496741,-10.264611,-3.68436,-10.133827,3.335933,-10.608712,14.555426,0.626497,-22.199137,8.163008,8.635557,15.364524,-0.496338,-4.536949,-2.145064,-13.495816,6.17207,9.551311,-14.943667,8.696088,7.305854,c-SC-m
6.1179,-10.458372,3.634598,-8.910572,-6.814108,-2.959446,11.366783,12.266812,-1.955452,-2.782599,7.257206,10.286828,-9.775844,-3.096933,-9.757465,2.918816,-10.22519,14.543031,0.575735,-21.419515,8.455512,8.696369,15.082439,0.077785,-4.640465,-1.965881,-13.474876,5.94714,9.351464,-14.267886,8.51797,6.952244,c-SC-m
5.970661,-9.048838,3.706159,-8.977564,-8.193735,-2.754125,9.723771,12.786733,-0.527716,-3.212743,7.996394,10.67422,-10.540802,-3.803398,-9.224044,3.656853,-9.021572,13.415044,-0.08724,-21.422493,8.081931,7.861701,14.269315,-0.729119,-4.550402,-2.378393,-13.18408,5.101984,9.071543,-14.11007,8.90187,6.048616,c-SC-m
5.445945,-9.189941,3.406804,-8.091554,-6.979643,-2.72577,9.359045,11.169485,-1.083632,-3.766216,7.317786,9.83671,-9.049545,-3.068484,-7.896811,2.450952,-8.39808,12.320947,0.100767,-19.231099,7.529798,7.730941,13.720056,0.10746,-4.709812,-2.004336,-12.247868,4.708752,8.424479,-12.847106,8.539845,5.920687,c-SC-m
5.661411,-9.166979,3.30256,-8.261477,-6.730238,-2.360236,10.348359,11.221725,-0.937109,-3.719804,6.942058,9.881211,-9.708011,-2.705065,-7.969036,2.728186,-8.510411,13.12933,0.484669,-19.683259,8.034242,8.107318,13.865562,-0.342517,-4.404011,-1.865284,-12.755184,4.937379,8.529224,-12.851962,8.266571,6.515139,c-SC-m
5.456133,-7.882409,3.042321,-7.910234,-7.947534,-2.551593,8.301896,11.042371,0.317047,-3.69828,7.206741,10.067909,-9.657552,-3.838697,-7.285721,3.053855,-7.27368,11.440391,-0.182756,-18.645018,7.16772,7.030962,12.830577,-0.41099,-4.184832,-2.344476,-12.039544,3.686814,8.251234,-12.37993,8.619783,5.107305,c-SC-m
5.461246,-7.820369,2.891572,-7.763956,-6.730315,-2.291444,9.188348,10.467827,0.04821,-3.692718,6.63956,9.223223,-9.728702,-3.060059,-7.066414,2.972414,-7.275653,11.858406,0.082872,-18.179191,7.299811,7.214047,12.800025,-1.12448,-3.907136,-1.792492,-12.107101,3.971456,8.087146,-11.876887,8.472126,5.488627,c-SC-m
5.283259,-7.724429,2.803941,-7.32211,-6.583965,-2.209537,9.308188,10.41028,-0.249469,-3.521046,6.246454,9.038087,-9.333826,-3.424467,-7.078656,2.535362,-7.012634,11.57789,0.536302,-18.036912,7.282221,7.339603,12.613911,-0.748475,-3.877992,-1.800837,-11.908149,4.123887,7.815223,-11.323112,8.144754,5.62511,c-SC-m
4.937076,-6.836049,2.560707,-7.158493,-7.491208,-1.892785,7.070917,9.814574,0.306802,-3.970271,6.931198,9.250693,-9.246468,-3.709906,-5.894735,3.00879,-5.697562,10.048817,-0.83307,-16.827488,6.289425,6.520359,11.745308,-0.777646,-4.022416,-1.950095,-11.11218,2.542824,7.545761,-10.948872,8.414163,4.253395,c-SC-m
5.217204,-6.79685,2.638689,-6.893469,-6.436836,-1.936577,8.509787,9.688654,0.416842,-3.880741,6.106342,8.851124,-9.702001,-3.364157,-6.143676,3.267604,-6.178922,11.15112,-0.053794,-16.940843,7.132764,6.417108,11.973517,-1.522997,-3.620097,-1.619369,-11.549401,3.102747,7.62482,-10.988866,8.430544,4.700426,c-SC-m
5.133778,-6.994265,2.659999,-6.875613,-6.211534,-1.878064,8.272243,8.995319,0.189133,-3.703675,5.909274,8.564861,-8.916357,-3.294314,-5.780531,2.67461,-6.151328,10.349224,0.042752,-16.305114,6.638175,6.85444,11.853539,-1.273,-3.690533,-1.560682,-11.080362,3.114446,7.52287,-10.570938,8.05369,5.086883,c-SC-m
4.973407,-5.734872,1.969744,-6.513793,-6.897892,-1.428393,6.05198,9.049056,0.999069,-4.380795,6.290334,8.484849,-8.764738,-4.585298,-4.382681,3.214738,-4.244058,8.757852,-0.237244,-15.204649,5.883593,5.806468,10.631887,-1.686337,-3.346662,-1.893568,-10.100922,1.818383,7.507803,-9.834001,8.588487,3.680052,c-SC-m
4.198772,-5.305611,2.013267,-5.879743,-5.959885,-1.063833,6.084759,8.505636,0.965436,-4.021637,5.104409,7.844349,-8.278418,-4.638108,-3.95617,2.941764,-4.159477,8.494481,-0.338827,-14.334629,5.89653,5.787525,10.620553,-2.027237,-3.453226,-1.662911,-9.890348,1.751041,6.610975,-8.88089,8.323938,3.551374,c-SC-m
5.100271,-5.52179,2.20996,-6.24551,-6.157704,-1.422028,6.996936,9.166242,0.918474,-3.944993,5.342854,8.122381,-9.057682,-4.788294,-4.832756,2.959588,-4.947122,9.305777,0.328454,-15.416707,6.238379,6.291917,11.222816,-2.417803,-2.979654,-1.818955,-10.303513,2.498062,7.163334,-9.687338,8.470568,4.231281,c-SC-m
5.68063,-10.464233,2.182121,-7.738197,-6.158159,-1.906397,10.184842,9.722517,-1.301297,-4.198642,5.846096,7.802704,-8.953714,-1.451878,-6.291702,3.226653,-10.102301,13.824481,1.436204,-19.051622,7.692446,7.359868,13.209316,0.79329,-2.96711,-1.969891,-11.680346,3.811236,8.981314,-14.094089,6.659895,5.579325,c-SC-m
5.689174,-10.41364,2.180997,-7.644328,-6.195082,-1.827149,9.920337,9.829917,-1.302028,-4.129881,5.85719,7.830602,-9.130208,-1.438354,-6.545546,3.332597,-9.806896,13.869664,1.310483,-19.184458,7.731113,7.41876,13.029622,0.822738,-2.921913,-1.974079,-11.762733,3.937973,8.879982,-13.937912,6.661641,5.465722,c-SC-m
5.41398,-10.330271,2.202152,-7.562802,-6.383373,-1.465149,9.673391,9.710809,-1.302582,-3.870527,5.953402,7.703521,-8.733717,-1.448547,-6.353924,3.240546,-9.503629,13.456337,1.265249,-18.841678,7.66052,7.276378,12.611691,1.068166,-2.863116,-2.127729,-11.629355,3.723428,8.588395,-13.800233,6.453673,5.191046,c-SC-m
5.468242,-9.012661,2.099649,-7.221573,-5.737832,-1.284808,9.568415,9.013693,-0.620206,-4.208741,5.51767,7.264968,-8.991829,-1.603103,-5.616668,3.276418,-8.455643,12.372221,1.106044,-17.610755,7.321846,6.580432,12.084328,0.136501,-2.584017,-1.771096,-10.850133,3.284093,8.196051,-12.841683,6.609023,5.030038,c-SC-m
5.345938,-9.141975,1.965708,-7.114894,-5.834424,-1.13106,9.297245,9.126926,-0.891218,-3.827848,5.47398,7.15222,-8.911252,-1.733746,-5.710113,3.051797,-8.448469,12.272938,1.283839,-17.551084,7.376965,6.45545,11.911154,0.4654,-2.633026,-1.778484,-11.088433,3.655729,8.388672,-12.684487,6.497311,4.664293,c-SC-m
5.208422,-8.872004,2.097966,-7.200764,-5.987701,-0.984506,9.12416,9.157108,-0.679975,-3.929847,5.468358,7.327796,-8.80818,-1.63429,-5.567759,3.198987,-8.122146,12.126505,1.070686,-17.450779,7.293278,6.44078,11.853182,0.603803,-2.625827,-1.965036,-10.844715,3.243211,7.876506,-12.615186,6.414756,4.593342,c-SC-m
5.138253,-7.866071,1.92377,-6.825054,-5.703598,-0.927463,8.534479,8.725823,-0.071267,-3.64896,5.299142,6.715826,-8.507413,-2.202322,-5.268765,3.162212,-7.262759,10.68842,1.027669,-16.609383,6.705008,5.933866,11.075578,-0.307746,-2.322216,-1.567542,-10.292722,3.253914,7.410235,-11.766916,6.48541,4.211724,c-SC-m
4.89834,-7.707022,1.832167,-6.595648,-5.49447,-1.108831,8.518344,8.37197,-0.203303,-3.679141,4.989042,6.616836,-8.410898,-2.226676,-4.92107,2.932873,-7.099881,10.705503,0.989857,-16.092687,6.701859,5.706098,10.930763,-0.063824,-2.44916,-1.59901,-10.173994,3.03482,7.312826,-11.344463,6.450069,4.045537,c-SC-m
5.220252,-7.950004,2.165762,-6.703407,-5.837401,-1.081487,8.84407,8.938792,-0.106991,-3.657333,5.1178,7.020366,-9.016585,-2.290556,-5.556047,3.188787,-7.355833,11.101495,1.229353,-16.844731,7.139884,6.032279,11.274431,-0.087453,-2.524838,-1.898385,-10.682737,3.276346,7.888774,-11.818465,6.591595,4.284124,c-SC-m
5.160664,-7.363783,2.505146,-6.895812,-6.020162,-0.527319,7.704678,8.78263,0.772694,-4.108542,5.213142,6.913152,-8.89848,-3.140019,-4.695979,3.932287,-6.6214,10.154274,0.814942,-16.492952,6.745418,5.74701,10.782617,-1.197015,-2.384985,-1.723702,-10.030421,2.799394,7.233766,-11.789294,6.775227,4.184792,c-SC-m
4.992889,-7.012571,2.002055,-6.227866,-5.400915,-0.863174,7.939866,7.997431,0.388464,-3.860499,4.659525,6.538256,-8.705369,-3.075348,-4.528483,3.21208,-6.194323,9.678393,1.152631,-15.506218,6.601942,5.534851,10.336441,-0.599217,-2.366667,-1.755297,-9.790105,2.742131,7.447001,-10.951222,6.722494,3.833512,c-SC-m
4.848913,-6.896067,1.986158,-6.223659,-5.477507,-0.428192,7.630675,7.981176,0.224569,-3.888045,4.888642,6.511321,-8.532732,-2.643962,-4.375644,3.133538,-5.929951,9.542857,0.531634,-15.523821,6.7044,5.744795,10.225294,-0.652256,-2.319336,-1.642639,-9.80991,2.549361,7.222512,-10.733751,6.698398,3.801195,c-SC-m
5.41057,-6.240558,3.918786,-7.900298,-7.003052,0.74778,6.299611,9.917628,2.240021,-4.29043,6.098767,6.769726,-9.177564,-4.417298,-4.212826,5.427644,-5.876798,9.116781,0.092705,-16.879523,6.5634,5.216242,10.402107,-3.100768,-1.925136,-1.855844,-9.359734,2.456543,6.068838,-12.497176,7.069138,4.299439,c-SC-m
5.137358,-5.837785,2.159959,-6.13739,-5.39985,-0.640843,7.128354,8.408433,0.568291,-3.951953,4.401056,6.328806,-8.751906,-4.316853,-3.890825,3.653843,-5.399668,8.464016,1.188329,-15.172566,6.433888,5.007821,10.203307,-1.569077,-1.833641,-1.774654,-9.106813,2.59169,6.983166,-10.617536,7.071181,3.710171,c-SC-m
4.650196,-5.849011,1.736639,-5.820746,-5.248422,-0.464886,6.773671,7.74004,0.207094,-4.006708,4.359854,6.125029,-8.348445,-3.889734,-3.667228,3.000562,-5.163668,8.281531,0.522587,-14.566242,6.103317,5.442069,9.923449,-0.927141,-2.029905,-1.600233,-9.051729,2.103202,7.032939,-9.69531,6.845082,3.605647,c-SC-m
6.900934,-11.998922,2.444648,-8.619688,-5.840915,-3.12935,11.114385,10.777296,-1.548902,-4.184297,7.121772,8.885228,-8.480188,-1.789855,-6.691893,2.355979,-11.500629,15.861238,0.666649,-20.814143,8.034021,9.107603,15.808636,1.220786,-3.964572,-1.184795,-12.776984,5.360217,9.231713,-14.523501,7.437059,7.38105,c-SC-m
6.923987,-12.367032,2.375702,-8.57855,-5.758932,-3.280101,11.661831,10.321963,-1.883907,-4.447813,6.920024,8.890201,-8.966067,-1.157476,-6.754666,2.481334,-11.718153,16.230934,0.932041,-20.548361,8.323375,9.254656,15.71925,1.335312,-4.093028,-1.2628,-13.100422,5.333949,9.535551,-14.67394,7.318694,7.755611,c-SC-m
7.661029,-12.599251,2.924041,-9.374198,-6.241433,-3.604053,12.632193,10.960748,-2.226965,-4.481839,7.220163,9.212854,-10.211993,-1.048571,-7.826273,3.257743,-12.821929,17.102628,1.537645,-22.114009,8.647241,9.438515,16.379154,0.896826,-3.976775,-1.396457,-13.664111,5.740872,10.597754,-15.936459,7.529072,8.135732,c-SC-m
6.552229,-10.998408,2.174122,-8.351758,-6.270488,-2.780409,10.463352,10.199079,-0.946247,-4.226833,7.167976,8.759414,-8.8357,-1.426068,-5.972593,2.384455,-10.170188,14.894911,0.629722,-19.9357,8.042123,8.743328,14.723748,1.268242,-3.90941,-1.173383,-12.51358,4.992524,8.570032,-13.69716,7.129975,6.820451,c-SC-m
6.87505,-11.195954,2.047275,-8.536539,-6.183693,-3.043281,11.059797,9.992885,-1.178907,-4.06477,7.020125,8.858705,-9.234588,-1.486257,-6.536282,2.493117,-10.326121,14.932705,0.851128,-19.938934,8.159153,8.785648,14.940367,1.019634,-3.786783,-1.189739,-12.671317,5.089181,9.318794,-13.923738,7.209767,6.891345,c-SC-m
7.011763,-11.293439,2.41937,-8.794557,-6.507805,-3.222046,11.706829,10.421053,-1.378188,-3.984889,7.236302,9.001357,-10.003368,-1.332333,-6.937865,2.873233,-10.893262,15.487972,0.910615,-20.918456,8.64815,8.868162,15.395302,0.923034,-3.931979,-1.130877,-13.207977,5.330497,9.496166,-14.463816,7.204176,7.124022,c-SC-m
6.646135,-10.373432,2.295194,-7.904753,-6.283366,-2.789664,9.587261,9.876727,-0.378943,-4.836632,7.500722,8.836466,-8.425166,-1.323058,-5.568907,1.847696,-8.686424,13.497851,0.079718,-18.847765,7.834111,8.402624,14.142081,1.336324,-3.822591,-1.221255,-11.829917,4.478255,7.945405,-12.903585,7.322518,6.346643,c-SC-m
6.615365,-10.610803,2.381753,-8.202845,-6.239808,-2.920075,9.949087,10.018308,-1.039295,-4.42786,7.496259,8.811646,-8.67745,-1.286846,-6.199074,1.90952,-9.22718,13.701042,0.002174,-19.297999,7.926538,8.656982,14.598647,1.260526,-4.125329,-1.089597,-12.165511,4.737315,8.493438,-13.284267,7.407765,6.475095,c-SC-m
6.385867,-10.132918,2.288129,-8.083242,-6.233303,-2.457721,9.615146,9.382197,-0.818562,-4.92475,7.506301,8.18841,-8.303694,-0.822521,-5.342829,1.872208,-8.855181,13.206191,-0.048189,-18.375538,7.799575,8.468658,14.087829,1.18632,-3.930368,-1.063238,-11.79803,3.755116,8.066278,-12.876253,7.076368,6.148708,c-SC-m
6.834442,-9.500628,2.156859,-7.96293,-6.363002,-3.02873,9.817446,9.050904,0.110841,-4.573014,6.927879,8.823316,-9.166749,-1.552784,-5.314415,2.448006,-8.257928,13.273431,0.087971,-18.538003,7.622527,8.302769,13.812544,0.630506,-3.521911,-1.139672,-11.955848,4.094949,8.071128,-12.756859,7.308217,5.944166,c-SC-m
7.009591,-10.102046,2.632638,-8.634661,-6.92105,-3.047989,10.453638,9.857432,0.182813,-4.101148,7.391016,8.906685,-9.36056,-2.303103,-5.909664,3.108186,-9.148131,13.707459,0.720303,-19.641366,7.84958,8.342542,14.72296,0.253638,-3.64437,-1.1696,-12.230329,4.355235,8.607168,-13.775928,7.450713,6.481381,c-SC-m
6.686452,-9.443124,2.912026,-8.868608,-7.113008,-2.229577,9.094744,9.624705,0.180615,-4.84691,7.877118,8.556404,-8.700103,-1.518977,-5.241177,3.08304,-8.306613,12.733707,-0.567368,-19.100596,7.471496,8.358503,14.096095,0.038093,-3.67515,-1.05799,-11.637551,3.880549,7.670754,-13.639957,7.365279,5.958882,c-SC-m
6.503672,-9.68092,2.069749,-8.025513,-6.634499,-2.416147,8.814043,9.137308,0.971043,-4.704273,7.569902,9.049089,-8.182059,-1.513731,-4.574774,2.413968,-7.537805,13.349496,-0.572604,-18.20432,7.745449,8.299317,13.43331,0.943374,-3.919681,-1.128476,-12.01417,3.343944,7.226014,-12.488201,7.155403,5.117678,c-SC-m
6.07861,-9.157775,2.371926,-8.393586,-7.453096,-2.046919,8.464148,9.158498,1.019341,-4.691232,8.224912,8.658025,-7.996155,-1.444555,-4.89124,2.667585,-7.509415,13.394493,-0.358089,-18.780326,7.598734,8.603907,13.392368,-0.016361,-3.63021,-1.221666,-11.241955,2.816848,7.007751,-12.605769,7.106585,4.850305,c-SC-m
7.873286,-10.388768,6.315771,-12.785703,-10.52419,0.105702,7.579186,13.493214,3.851347,-4.64204,11.29811,10.01858,-10.445254,-1.607896,-6.492669,7.217144,-9.151521,15.086719,-2.596576,-24.044942,8.856736,8.629302,14.979749,-2.956966,-3.915685,-1.379391,-13.215624,4.086211,5.700761,-18.205203,7.971656,6.068905,c-SC-m
6.586787,-13.152596,2.486608,-7.97665,-6.110959,-2.078988,9.493286,11.77227,-2.442183,-4.528767,7.230761,9.134412,-7.927697,-2.579474,-5.640515,2.869726,-11.619588,16.32324,1.750733,-21.520071,8.10879,9.239727,14.679721,2.20677,-4.28836,-1.451325,-12.034211,5.517893,9.600555,-14.780443,6.560025,6.673796,c-SC-m
5.804317,-12.894448,3.003748,-8.349405,-7.217679,-1.96016,9.415679,12.068043,-2.371294,-4.343055,8.3283,9.010296,-7.8239,-2.763324,-5.966496,3.251063,-11.979449,16.918671,1.690972,-22.860067,8.141849,10.085314,14.752519,1.545007,-4.403795,-1.519928,-11.062544,4.581068,9.753261,-15.362742,6.49694,6.705872,c-SC-m
6.607285,-12.814325,3.846424,-8.997749,-7.585501,-1.497382,8.70623,12.339357,-1.627508,-4.218836,8.46148,9.280924,-7.677454,-2.597993,-6.119621,3.791459,-11.874126,15.694027,1.289952,-22.487657,8.03366,9.174105,14.500547,1.864229,-4.30159,-1.879682,-11.829223,5.149496,9.027127,-16.370832,6.524438,6.27747,c-SC-m
6.26466,-11.837258,2.024085,-7.503457,-6.214666,-1.735718,9.280068,10.683631,-1.374999,-4.589633,6.857605,8.861146,-8.670317,-2.060235,-5.203559,3.024537,-10.32419,15.790544,1.351209,-20.252832,8.369827,8.940638,13.646626,1.747447,-4.249769,-1.254355,-12.101971,4.82729,8.987951,-13.826889,6.438753,6.129203,c-SC-m
6.049977,-11.858583,2.320162,-7.689007,-6.74613,-2.082729,9.016559,10.149135,-1.545545,-4.938974,7.258464,9.12138,-8.54764,-1.50749,-5.022369,2.960002,-10.555026,15.436814,1.546236,-20.157824,8.054339,9.013388,13.660023,1.722938,-4.392102,-1.497134,-11.789372,4.128823,9.189212,-14.313905,6.537214,5.866768,c-SC-m
5.957153,-11.342743,2.550339,-7.703874,-6.766752,-1.646872,7.984015,10.242578,-1.317656,-4.634384,7.123262,8.981381,-7.838221,-1.808538,-5.088284,2.90281,-10.091927,14.266766,0.841931,-19.522904,7.750093,8.518643,13.162254,1.752673,-4.130577,-1.631775,-11.464888,4.183336,8.531528,-14.16762,6.449087,5.550695,c-SC-m
5.798149,-10.429178,1.682164,-6.805728,-5.880623,-1.859367,8.926361,9.424547,-0.473747,-4.614492,6.491919,8.231565,-8.085832,-1.314954,-4.395152,2.506276,-8.948256,14.063676,1.17309,-18.345738,7.779442,8.295212,12.556688,1.140001,-3.965229,-1.099405,-11.308509,3.837151,7.768695,-12.293064,6.355312,5.676192,c-SC-m
6.169716,-10.801808,1.899029,-7.242014,-6.165744,-2.008074,9.221882,9.807999,-0.613097,-4.136759,6.641467,8.448412,-8.594983,-1.654697,-5.009805,2.865055,-9.322642,14.216917,1.338835,-18.94371,7.833079,8.257379,12.918265,1.034911,-4.105127,-1.108935,-11.692271,4.30226,8.211194,-13.159109,6.389208,5.798128,c-SC-m
6.192553,-10.837142,2.194922,-7.300702,-6.543303,-2.015953,9.140254,9.903021,-0.783464,-4.440176,6.838095,8.781075,-8.745584,-1.260798,-5.297297,2.985439,-9.708789,14.260503,1.277723,-19.002648,8.14605,8.318659,12.954043,1.327787,-4.239142,-1.385003,-11.894855,4.025106,8.456494,-13.726012,6.382801,5.7716,c-SC-m
4.88775,-8.578335,0.904778,-6.275757,-6.292435,-1.272557,7.721198,8.445656,0.118193,-5.110974,5.626153,8.090013,-7.434619,-1.49374,-3.797305,1.613419,-6.760558,11.569784,-0.06447,-16.473421,7.454551,7.787061,11.641908,1.182087,-3.145633,-1.227704,-10.896063,2.851255,6.574085,-10.97943,6.508449,4.591251,c-SC-m
5.573204,-9.001007,1.427458,-6.901249,-6.745378,-1.726697,8.662192,8.969721,0.129954,-5.159449,5.99062,8.879225,-8.644091,-1.532202,-4.192628,2.660009,-7.8528,12.844686,0.542587,-18.002765,7.861351,7.861666,12.453866,0.6129,-3.179084,-1.375245,-11.199605,3.144571,7.183199,-12.17532,6.680709,5.113584,c-SC-m
5.434607,-9.137273,1.557353,-6.733678,-6.649146,-1.472572,8.558912,9.110703,0.547884,-4.926524,6.100299,8.424006,-8.324034,-1.528135,-4.232327,2.444809,-7.723706,12.681821,0.526509,-17.680789,7.775065,7.606608,12.260228,0.437166,-3.175081,-1.306018,-11.130008,3.068863,6.922027,-12.123649,6.469712,5.121995,c-SC-m
5.547972,-7.992846,0.963969,-6.292031,-6.469186,-0.415787,7.84508,9.217127,0.887913,-4.263689,4.889765,8.500706,-8.515029,-2.821883,-3.692925,2.223986,-6.366061,11.807475,0.30163,-17.100635,7.377364,7.62425,11.781188,-0.017066,-2.840484,-1.068428,-10.60943,3.203184,6.683142,-10.509438,6.802268,4.303625,c-SC-m
