@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R20-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
12.396799,-15.168357,-6.5932,-9.230421,11.021438,-9.115893,3.60203,-26.580596,11.141469,-8.092249,-3.642943,-6.430254,-0.559655,-8.859256,5.769624,-12.404427,-3.838287,1.589009,22.026326,-8.995432,-13.844701,0.390946,6.336673,3.957279,-7.037851,-4.995352,-12.849002,-10.228413,-0.710737,-4.446831,11.665965,-10.964138,c-CS-m
13.13308,-15.263156,-6.108112,-9.178073,11.279936,-8.995188,3.715983,-26.331648,11.482548,-8.221572,-3.89723,-6.09637,-1.075297,-9.202325,5.915135,-12.24965,-3.749114,1.750113,21.587273,-8.868772,-14.106442,0.101846,5.770684,3.934734,-7.207406,-5.525353,-12.841205,-10.658377,-0.839121,-5.079925,11.990737,-10.772838,c-CS-m
11.452029,-14.732523,-6.463884,-8.471651,10.651934,-8.417776,3.444547,-24.013629,10.100894,-7.899198,-3.145953,-5.759455,-0.781174,-8.987781,5.154982,-11.442574,-3.45391,1.245566,20.74196,-8.665804,-13.531259,-0.013162,5.742834,3.400409,-6.693736,-4.086322,-11.686727,-9.805528,-0.980668,-4.065461,11.37399,-9.919408,c-CS-m
11.931494,-14.471156,-5.927007,-8.47414,10.727793,-8.2601,3.384398,-24.611101,10.775121,-7.726616,-2.784237,-5.799859,-1.266557,-9.028679,5.415944,-11.388111,-3.634089,1.214779,20.939696,-8.346129,-13.524003,0.023421,5.927525,3.312144,-6.675771,-4.619845,-11.840992,-9.627128,-0.804056,-4.006211,11.702314,-10.274977,c-CS-m
11.184961,-13.813162,-6.344655,-8.764821,9.881315,-7.766291,3.48322,-23.693702,10.09699,-7.542993,-2.945716,-5.56107,-1.299327,-8.064541,4.654568,-10.937308,-3.603492,1.481979,19.974788,-7.79249,-12.688053,0.081841,5.956632,3.090413,-6.076143,-3.839463,-11.143975,-8.85693,-0.574275,-3.711738,10.972244,-9.877153,c-CS-m
10.276574,-15.180341,-7.882388,-9.673239,11.382731,-13.532497,2.452821,-29.13721,10.994835,-10.319616,-5.730873,-6.113382,0.929072,-8.656899,3.751026,-15.955415,-5.353658,2.194027,26.360131,-7.900176,-17.706724,-1.636888,6.692073,3.223078,-8.397762,-4.470321,-13.733942,-10.340316,-0.811937,-4.27449,11.684148,-10.052916,c-SC-m
9.610416,-14.489035,-7.791333,-9.099668,10.831115,-13.264388,2.27284,-28.633107,10.886256,-9.879024,-5.426914,-6.135825,1.117679,-7.954443,3.544694,-15.601423,-5.478246,1.998245,25.802323,-7.243191,-17.072967,-1.494635,7.066506,2.962522,-7.77674,-4.080959,-13.228457,-9.694167,-0.855422,-3.785676,11.267952,-10.067168,c-SC-m
9.732794,-15.09655,-8.170156,-9.699919,11.332587,-13.798263,2.360699,-30.000838,11.55448,-10.181338,-5.525091,-6.145985,1.251592,-8.33338,4.032481,-15.921867,-5.4639,2.088159,26.818326,-7.551461,-17.575251,-1.733087,7.373777,3.175216,-7.889471,-4.418063,-13.721041,-10.211541,-0.831904,-4.464756,11.5856,-10.324916,c-SC-m
9.760939,-14.483095,-7.462721,-8.814801,10.676186,-12.872953,2.160888,-27.851096,10.575317,-9.836481,-5.385925,-5.786359,0.695238,-8.078498,2.958684,-14.974428,-5.642133,2.026162,25.542165,-6.829405,-16.739272,-1.023687,6.771636,2.996481,-7.729987,-3.629196,-12.927854,-9.43835,-0.797395,-3.319164,11.620074,-9.803711,c-SC-m
10.071855,-14.399673,-7.094882,-8.779471,10.367923,-12.076504,2.086167,-26.997434,10.49289,-9.652459,-5.378217,-5.923917,0.228135,-8.052765,2.920977,-14.866909,-5.570244,1.962502,24.551767,-6.470079,-16.331826,-1.083782,6.227071,2.907583,-7.645352,-3.92173,-12.616213,-9.161755,-0.569432,-3.300066,11.281632,-10.042879,c-SC-m
9.447826,-14.423638,-7.497191,-9.325853,10.026338,-12.232947,1.755579,-27.592243,10.625713,-9.773656,-5.043886,-5.899,0.935025,-7.834845,2.924325,-15.006635,-5.712925,1.686016,24.704218,-6.472286,-15.81207,-0.887014,6.755525,2.867003,-7.68297,-3.473902,-12.700704,-8.915553,-0.662385,-3.308652,11.064832,-10.309142,c-SC-m
10.23046,-14.92871,-6.891356,-8.458739,10.880237,-11.987688,2.219159,-26.898668,10.727249,-9.644579,-5.312643,-5.48332,0.123416,-8.652512,3.110057,-14.395511,-5.638731,1.713419,24.578414,-6.682404,-16.136215,-0.947965,5.743203,2.962988,-8.203046,-3.883997,-12.657315,-9.213968,-0.631572,-3.503859,11.67187,-9.602178,c-SC-m
9.747272,-14.360835,-6.977823,-8.266329,10.556145,-12.071774,2.143354,-27.003774,10.776888,-9.441388,-4.945521,-5.620915,0.510998,-8.154703,2.92497,-14.29982,-5.757829,1.66633,24.440726,-6.464828,-15.965966,-0.925752,6.19545,2.908221,-7.710382,-3.175419,-12.321498,-8.799804,-0.560227,-3.261557,11.493122,-9.690154,c-SC-m
9.66039,-13.806352,-7.055386,-8.415186,9.658516,-11.373683,2.083314,-26.079357,10.335485,-9.17791,-5.011835,-5.545488,0.268028,-7.476666,2.038045,-13.892423,-5.655257,1.604231,23.319071,-5.743286,-14.931884,-0.828016,6.304549,2.218276,-7.195869,-3.142001,-11.836383,-7.96765,-0.409239,-2.882876,10.76031,-9.780636,c-SC-m
11.212653,-14.995433,-6.025644,-7.981465,10.665257,-11.349523,2.190177,-27.049091,11.215396,-9.402575,-5.216445,-5.179109,-0.741922,-9.015621,2.978568,-13.884092,-5.822446,1.611897,24.270152,-6.695578,-16.311665,-0.54995,5.195312,3.064284,-8.453288,-4.24168,-12.628523,-9.006294,-0.404992,-3.821197,12.559927,-9.303456,c-SC-m
10.358234,-14.465397,-6.591655,-8.004798,10.166051,-11.390841,2.176026,-26.692237,10.961665,-9.285911,-5.006191,-5.475182,-0.041659,-8.475115,2.53058,-13.898324,-5.995922,1.656126,24.359907,-6.219777,-15.609606,-0.410889,5.962767,2.629503,-7.957315,-3.324658,-12.378671,-8.381472,-0.318595,-3.008995,11.918853,-9.656784,c-SC-m
10.836553,-14.299572,-6.357527,-8.001146,10.184414,-11.233936,2.183842,-27.052091,10.874077,-9.288782,-4.941967,-5.381835,-0.171705,-8.271227,2.502779,-13.737832,-6.149891,1.577708,24.222854,-6.200274,-15.499972,-0.126788,6.019084,2.601949,-7.825896,-3.57272,-12.23512,-8.38561,-0.185901,-3.168633,12.24099,-9.529576,c-SC-m
10.496327,-13.871364,-5.266001,-7.30676,9.30284,-10.474286,1.760389,-25.385046,10.876756,-8.43798,-4.167586,-4.89534,-0.954847,-8.22844,1.982289,-12.434656,-5.979649,1.175517,22.979496,-5.32703,-15.094232,-0.074738,5.980254,2.468207,-7.275594,-3.109456,-11.373671,-7.173534,0.220429,-2.641632,11.734836,-9.038278,c-SC-m
11.102671,-14.971137,-5.971749,-7.618907,10.558878,-11.183906,2.258473,-27.400858,11.657416,-9.115757,-5.018671,-4.985197,-0.834731,-9.452054,2.533414,-13.409401,-6.171973,1.503495,24.719931,-6.123581,-16.087236,-0.205497,5.705311,2.703846,-8.105842,-3.989729,-12.640412,-8.523328,-0.32655,-3.903273,13.05458,-9.183236,c-SC-m
10.815121,-14.487857,-6.213852,-7.707217,10.2674,-11.140234,2.214595,-26.711442,11.1797,-9.039069,-4.67092,-4.917774,-0.50496,-9.003472,2.262296,-12.951429,-5.766877,1.581115,24.292338,-6.028599,-15.543765,-0.242721,5.853438,2.702484,-7.782937,-3.562059,-12.269744,-8.158396,-0.167207,-3.495391,12.817924,-9.033757,c-SC-m
11.656039,-17.706894,-9.794323,-10.512125,12.327517,-13.165547,3.058149,-27.705145,11.491286,-11.729881,-8.485949,-6.07765,3.708601,-9.715437,2.808898,-18.350793,-6.22417,2.657137,26.886119,-10.684296,-18.847352,-2.355198,5.065923,1.970837,-8.76793,-4.03527,-16.546371,-10.74667,-2.630616,-5.65765,12.593052,-10.559947,c-SC-m
11.08681,-17.542193,-10.579342,-10.569753,12.499999,-13.977473,3.128425,-28.435047,11.475413,-11.869583,-8.68501,-6.004824,4.392637,-9.968233,2.990192,-18.33983,-5.828244,2.777205,27.306508,-10.892275,-18.531362,-2.430142,5.218319,1.998248,-9.109302,-3.778855,-16.560985,-11.058374,-2.703229,-6.325948,12.803941,-10.216533,c-SC-m
11.29405,-17.696438,-9.726576,-11.394622,12.553547,-13.760172,2.616308,-29.130013,11.848203,-11.842281,-7.989202,-6.579372,4.040987,-9.767558,3.664916,-18.927349,-6.057505,2.812871,27.899483,-11.496049,-18.965102,-2.524952,5.067374,2.419164,-9.017507,-4.279475,-16.727889,-10.910578,-2.6878,-6.310961,12.881511,-10.220809,c-SC-m
11.792086,-17.511378,-8.914699,-10.002167,11.357721,-12.123736,2.948023,-25.786506,10.88477,-11.246765,-7.795197,-5.821567,3.430772,-9.682024,2.116412,-17.407409,-6.350672,2.103053,25.478137,-9.927381,-18.133734,-1.717058,4.674466,1.573875,-8.62932,-3.392277,-15.591164,-9.729161,-2.473999,-4.783716,12.245064,-10.320513,c-SC-m
11.904558,-17.550479,-9.15904,-10.476784,11.802426,-12.07118,2.945933,-26.003918,11.006812,-11.511004,-8.26455,-5.802133,3.38608,-9.671481,2.281596,-17.559929,-6.121532,2.242829,25.39408,-10.195471,-17.645207,-1.852517,4.106597,1.498271,-8.891568,-3.848993,-16.00461,-9.93571,-2.610757,-5.391006,12.396781,-10.048806,c-SC-m
14.496604,-17.532248,-6.585832,-11.128097,11.857706,-9.22065,2.463931,-23.478924,10.588823,-11.556912,-7.581616,-6.455024,1.218834,-9.617517,2.236951,-17.645895,-6.192936,1.875517,22.89419,-10.115688,-17.592057,-1.366812,1.33007,1.614169,-9.050485,-6.068801,-15.993102,-10.009977,-3.321874,-4.873925,12.405454,-9.631309,c-SC-m
11.587193,-17.215667,-8.071083,-9.568829,10.957582,-11.004978,2.620217,-24.517699,11.079792,-10.929871,-7.716304,-5.243167,2.599493,-9.722216,1.944179,-16.35557,-6.272409,1.671916,24.099556,-9.156591,-16.9704,-1.550364,3.719205,1.606682,-8.621976,-3.212433,-14.925532,-9.025256,-2.351136,-4.571114,12.035699,-10.121201,c-SC-m
11.070903,-16.857479,-8.358456,-9.604133,11.182077,-11.363613,2.604507,-24.943,10.726793,-10.835376,-7.590529,-5.470875,2.961644,-9.534909,2.085206,-16.249406,-6.013675,1.74743,24.38209,-9.326771,-16.691912,-1.659164,3.944479,1.793135,-8.485293,-2.944677,-14.807415,-8.920204,-2.176977,-4.709812,11.731906,-9.54642,c-SC-m
11.140031,-16.735037,-8.602972,-9.684849,10.803944,-11.26729,2.948342,-24.866323,10.640437,-10.736176,-7.99913,-5.490947,2.867783,-9.26831,1.741165,-16.294994,-6.083517,2.032879,24.422751,-9.118759,-16.549131,-1.617761,4.042955,1.411528,-8.218186,-2.993547,-14.912188,-8.907511,-2.312518,-4.571388,11.651915,-9.556355,c-SC-m
11.572616,-16.638686,-7.09263,-8.907771,9.945567,-9.996613,2.340621,-23.766952,10.896387,-10.202846,-6.664107,-5.416083,2.310951,-9.348793,1.298323,-15.233541,-6.513647,1.130279,23.078808,-8.292069,-16.074183,-0.672283,4.046514,1.10588,-7.911462,-2.619046,-14.142865,-7.777675,-1.990925,-3.589767,11.79993,-9.469186,c-SC-m
11.413219,-16.331876,-7.464907,-9.325912,10.127015,-10.162621,2.423271,-24.057314,10.627561,-10.549236,-6.864957,-5.287414,2.287275,-9.324146,1.64761,-15.530581,-6.450327,1.339527,23.27144,-8.827271,-16.255108,-0.758836,3.889414,1.344397,-8.242596,-2.745385,-14.253431,-8.100424,-2.058816,-3.68803,11.984458,-9.411857,c-SC-m
11.358758,-16.07917,-7.188312,-9.34637,10.224573,-10.035776,2.595175,-23.592707,10.62325,-10.416922,-7.192263,-4.885759,1.920401,-8.956412,1.588235,-15.160712,-6.180203,1.432008,22.946789,-8.351412,-16.016092,-0.88857,3.580004,1.247465,-8.139336,-3.14229,-14.151913,-8.160899,-2.159176,-3.922995,12.082795,-9.065105,c-SC-m
11.652129,-16.058446,-5.971359,-8.574251,9.120566,-9.558213,2.028689,-23.9176,11.150643,-9.736034,-6.174579,-5.144574,1.293759,-9.430215,1.175389,-14.63448,-6.927107,1.013601,22.722262,-7.689178,-15.988869,-0.464177,4.419281,1.087683,-7.854793,-2.383099,-13.585353,-7.002702,-1.290501,-3.427519,12.187267,-9.058252,c-SC-m
11.672238,-15.762056,-5.847171,-9.074973,9.589598,-9.092441,2.043976,-22.995559,10.826048,-9.904972,-6.212832,-4.941023,1.391277,-9.540505,1.29119,-14.400962,-6.357053,0.982896,22.699343,-7.850366,-15.67996,-0.594523,3.879506,1.027737,-7.869869,-2.533147,-13.628108,-6.941899,-1.898466,-3.210152,12.448919,-8.941485,c-SC-m
11.679508,-16.254573,-6.441436,-8.852877,10.115656,-9.781201,2.320226,-24.104658,11.15255,-10.009738,-6.885913,-4.776447,1.714886,-9.760685,1.710137,-14.531433,-6.56087,1.240781,23.011885,-8.29568,-16.083311,-0.688485,3.489866,1.460131,-8.155418,-2.881112,-14.096254,-7.789822,-1.749402,-4.215063,12.649872,-8.592714,c-SC-m
10.937598,-13.84877,-7.657234,-9.153353,10.593737,-13.236698,2.983371,-28.81477,10.871884,-9.527279,-6.449487,-5.435236,2.66034,-7.357738,2.703134,-15.86128,-5.579935,2.851865,26.60337,-7.608333,-17.750678,-2.357654,7.489514,1.042029,-6.188394,-5.348055,-14.489772,-8.683159,-0.77238,-4.652112,11.648861,-9.548247,c-SC-m
10.944957,-13.616271,-7.089582,-8.353899,10.177669,-13.013769,2.760404,-27.356887,10.402112,-9.224516,-6.293791,-5.046806,2.314488,-7.074492,2.554448,-15.829212,-5.586846,2.731527,25.82555,-7.316915,-17.730294,-2.088668,7.511454,1.271937,-5.867547,-5.164648,-14.037323,-8.375981,-0.991396,-3.796456,11.188553,-9.49147,c-SC-m
10.750032,-13.618591,-7.177627,-8.605906,9.975133,-13.013833,2.715497,-27.464889,9.927059,-9.209326,-6.177622,-5.137637,2.490381,-6.988834,2.162206,-15.422161,-5.51847,2.687317,25.764185,-7.186984,-18.150815,-2.225171,7.427231,1.316009,-5.6606,-5.179452,-13.935514,-8.500403,-0.582658,-3.965144,11.33908,-9.73424,c-SC-m
10.192071,-12.930769,-6.817594,-9.307752,8.657481,-11.275942,2.357785,-25.520684,9.707182,-8.91,-6.157943,-5.35922,2.324653,-6.792953,1.358874,-14.772738,-5.321257,2.233389,23.440025,-6.294576,-15.390132,-1.355106,6.787874,0.89201,-6.2037,-4.130837,-13.149934,-6.983688,-0.749006,-3.425323,10.251118,-9.233208,c-SC-m
10.353195,-13.369409,-6.598738,-8.907693,8.31891,-11.157632,2.407715,-24.832579,9.273357,-8.546805,-6.04867,-5.368055,1.842192,-6.658946,1.294696,-14.624694,-5.404246,2.250748,23.319376,-6.339715,-15.774253,-1.236679,6.710169,0.91647,-5.8904,-4.010792,-12.841473,-6.956747,-0.594693,-2.889982,10.115471,-9.220108,c-SC-m
10.807008,-13.465687,-6.581958,-9.04624,8.543131,-11.129246,2.429459,-24.402278,9.146167,-8.987142,-6.251652,-5.397578,1.931852,-6.993533,0.947413,-14.934201,-5.35831,2.28105,23.357403,-6.371153,-16.101375,-1.514287,6.497371,0.817187,-5.988451,-4.231028,-13.101127,-7.16268,-0.82769,-3.04071,10.077298,-9.296199,c-SC-m
9.282261,-12.127686,-5.659919,-8.63237,7.098225,-9.87178,1.909515,-22.677791,8.644596,-7.966427,-5.330459,-5.291291,1.510889,-6.418895,0.666573,-13.36674,-4.95477,1.750385,21.495675,-4.923133,-13.971352,-0.995051,6.252263,0.867274,-5.59084,-3.035166,-11.405943,-5.618019,-0.425172,-2.353814,9.298944,-8.70314,c-SC-m
9.899609,-12.271694,-5.471652,-8.651311,6.79681,-9.658821,1.769567,-22.107581,8.339069,-8.000189,-5.298539,-5.399189,1.36297,-6.434222,0.463554,-13.617323,-5.068086,1.726119,21.264114,-5.060593,-14.247545,-0.725999,6.240728,0.775732,-5.715761,-3.058989,-11.442714,-5.560605,-0.562132,-1.92474,9.125931,-8.962258,c-SC-m
9.718409,-12.361927,-5.729749,-8.825197,6.761225,-9.819025,1.779126,-22.253713,8.116875,-8.115541,-5.510999,-5.561828,1.442092,-6.417536,0.189904,-13.951643,-5.195927,1.841956,21.579715,-5.171325,-14.385008,-0.639877,6.309378,0.672701,-5.696842,-2.778064,-11.700242,-5.602207,-0.659652,-1.744163,9.150634,-8.900273,c-SC-m
8.859521,-11.236172,-4.308094,-7.730101,5.619402,-8.2789,1.585194,-20.374744,7.938793,-6.959971,-4.369975,-5.022675,0.792275,-5.518432,-0.153657,-12.016149,-4.984967,1.403851,19.253111,-3.478343,-12.692804,-0.300978,6.000131,0.526692,-4.916596,-2.648193,-10.105228,-4.250243,-0.175051,-1.244995,8.71839,-8.499745,c-SC-m
9.167073,-10.996378,-4.274102,-7.533905,5.643681,-8.374622,1.557722,-19.922433,7.736524,-7.076581,-4.56629,-4.980427,0.693217,-5.665077,-0.258791,-12.058761,-5.114174,1.412553,19.18455,-3.600825,-12.691074,-0.184055,5.855038,0.408404,-5.138215,-2.602036,-10.000615,-4.170351,-0.199484,-0.955598,8.606528,-8.372067,c-SC-m
9.401466,-11.976757,-4.937374,-7.850638,6.318629,-9.170752,1.802545,-21.305023,8.062511,-7.446914,-4.963483,-5.055221,0.938652,-6.420231,0.152434,-12.595054,-5.068426,1.527492,20.551069,-4.424856,-13.561211,-0.31189,6.071172,0.653073,-5.630878,-2.697454,-10.80826,-4.915938,-0.40995,-1.638484,9.193336,-8.568507,c-SC-m
8.586373,-9.934304,-3.330507,-6.895137,4.025991,-6.933122,1.442244,-17.658438,7.378401,-6.183768,-3.514783,-4.666663,0.296834,-4.914935,-1.047586,-10.428829,-4.877914,0.83555,16.98395,-2.205012,-11.222645,0.019981,5.831675,-0.405168,-4.266029,-2.224856,-8.615387,-2.56374,0.068581,-0.13346,7.722802,-8.076156,c-SC-m
8.612761,-10.856827,-3.999136,-7.357724,4.741307,-7.330623,1.422204,-18.470756,7.480873,-6.663755,-3.987221,-4.603065,0.701332,-5.680621,-0.712897,-11.226667,-4.872112,1.093603,17.915585,-3.095764,-12.006382,-0.046516,5.66895,-0.008705,-4.851793,-2.402235,-9.437649,-3.487744,-0.419045,-0.999825,8.312557,-8.15126,c-SC-m
9.211983,-11.620338,-4.115055,-6.950957,5.600782,-8.274157,1.759765,-19.873651,8.043783,-6.947581,-4.147501,-4.601688,0.546511,-6.418934,-0.123703,-11.491743,-4.897124,1.274261,19.431152,-3.689852,-12.934446,-0.36941,5.707537,0.38539,-5.260786,-2.814013,-9.944362,-4.049647,-0.222543,-1.548315,9.303195,-8.127262,c-SC-m
11.020592,-13.558565,-7.356669,-8.263717,11.038258,-10.821857,2.273819,-26.70985,11.688139,-10.231409,-5.911347,-5.369435,3.288889,-7.554127,3.148479,-14.333557,-5.461063,2.66943,22.574296,-8.600427,-15.792962,-2.634396,3.015279,2.964504,-7.28839,-4.520828,-12.923113,-8.557486,-0.585236,-5.310206,12.370873,-9.24833,c-SC-m
10.909675,-13.647459,-7.493978,-8.450006,11.18639,-11.069764,2.101303,-26.99052,11.645972,-10.347199,-6.021896,-5.479332,3.280923,-7.644626,3.238644,-14.528499,-5.667445,2.781351,23.062187,-8.679883,-16.180604,-2.760846,3.215829,3.109816,-7.26742,-4.416941,-13.060468,-8.657533,-0.538032,-5.312219,12.267208,-9.24099,c-SC-m
10.943029,-12.719947,-6.518163,-7.860256,10.509213,-10.71965,2.137119,-25.228099,10.84886,-9.936491,-6.039938,-5.108899,2.271645,-7.198942,2.785003,-13.699446,-5.398801,2.428327,21.931856,-8.156515,-15.619683,-2.512525,2.883033,2.639699,-7.190055,-4.539643,-12.653845,-8.196137,-0.288799,-4.61704,11.838081,-8.795345,c-SC-m
10.925796,-12.878652,-6.378629,-7.59417,9.35926,-9.65326,2.160536,-24.138335,10.809786,-9.22043,-5.371646,-4.94102,2.427157,-6.6976,1.829233,-12.850208,-5.564121,2.3466,20.708888,-6.9351,-14.708094,-2.254479,3.140925,2.197659,-6.381423,-4.034161,-11.729214,-6.970419,0.001498,-3.789266,11.300419,-9.168327,c-SC-m
11.198242,-12.958707,-5.92793,-7.705904,9.567348,-9.469205,1.851471,-24.079221,10.787808,-9.2964,-5.572603,-5.138842,2.213133,-6.775099,1.798328,-13.144889,-5.666098,2.153216,20.772409,-7.147108,-14.986029,-2.108737,2.936902,2.56594,-6.406948,-4.215164,-12.011284,-7.059273,-0.15425,-3.692256,11.226159,-9.211069,c-SC-m
10.461959,-12.063046,-5.661452,-7.434021,8.773958,-9.244127,1.701702,-22.799963,9.938537,-8.938602,-5.408523,-4.953624,2.145938,-6.084312,1.378241,-12.72033,-5.583778,2.073419,19.824508,-6.726842,-14.329693,-1.691962,3.163146,2.206347,-6.122031,-3.504503,-11.276208,-6.509373,-0.19731,-2.870448,10.468861,-8.827217,c-SC-m
11.408624,-12.599752,-5.829181,-8.031338,8.497502,-8.868689,2.025647,-22.954286,10.73354,-9.174883,-5.12222,-4.865836,1.648355,-6.733834,1.259946,-12.59476,-5.767975,2.163553,20.11083,-6.34885,-14.243761,-2.026321,3.269443,1.7361,-6.414519,-3.664869,-11.196167,-5.950204,0.13041,-2.723018,10.403975,-9.263945,c-SC-m
10.712211,-12.450141,-5.603815,-8.081924,8.291528,-8.376768,1.869981,-21.978935,10.380577,-8.958047,-5.041473,-4.956108,1.623391,-6.311879,0.960628,-12.315072,-5.81831,1.915018,19.320906,-6.026631,-13.921386,-1.857593,3.090727,1.573088,-5.892082,-3.41502,-11.091421,-5.571803,-0.172557,-2.26974,9.831129,-9.084134,c-SC-m
10.602345,-12.254341,-5.611735,-8.082307,8.216501,-8.813198,1.868375,-21.965487,10.083118,-8.979663,-4.797632,-4.907286,1.717276,-6.281791,0.783126,-12.434268,-5.786551,2.005571,19.863822,-6.141275,-14.046409,-1.80514,3.435209,1.567378,-6.046427,-3.112951,-11.032968,-5.570686,-0.142139,-1.853563,9.88686,-9.152929,c-SC-m
11.332284,-12.422182,-4.717912,-7.829817,8.887066,-8.569254,2.017103,-23.332113,10.688946,-8.595117,-4.593239,-4.492514,1.13643,-6.739914,0.419944,-12.016265,-5.929508,2.166184,20.25773,-5.442407,-14.458841,-1.179563,3.150985,1.994276,-5.801698,-3.72839,-11.588192,-5.677728,0.309517,-2.90689,11.443218,-9.141212,c-SC-m
11.440306,-12.559495,-4.810575,-7.108321,9.356422,-8.398595,1.808266,-22.698625,10.712949,-8.603117,-4.600587,-4.503824,1.336246,-7.379458,0.430144,-11.480407,-5.96342,1.783914,20.157751,-5.29295,-14.876434,-1.709616,3.249596,2.445919,-5.490868,-3.614939,-11.483577,-5.487392,0.46297,-3.032381,11.050046,-8.729832,c-SC-m
10.911752,-11.858877,-4.211372,-7.829668,7.847262,-7.704623,1.603524,-21.129324,9.578272,-8.072659,-4.059338,-4.536175,1.102797,-6.23543,-0.114026,-11.79426,-5.806295,1.782812,18.994104,-4.917817,-13.588084,-0.787198,3.199643,1.531244,-5.407877,-3.216739,-10.792175,-4.805002,0.077033,-1.617157,10.26242,-9.183761,c-SC-m
11.727617,-12.410238,-4.560045,-7.47703,8.28274,-7.726322,1.789131,-22.444264,10.964443,-8.206529,-4.441273,-4.161387,0.753536,-6.875525,-0.098723,-11.289878,-5.845885,1.997155,19.462182,-5.0409,-14.224173,-1.93659,3.072478,1.389694,-5.819256,-3.538859,-10.92998,-4.980318,0.518204,-2.274501,10.832731,-9.057391,c-SC-m
11.584635,-12.165443,-4.478607,-7.793503,7.466462,-7.214347,1.874798,-20.963392,10.503856,-8.069935,-4.227172,-4.318741,0.865679,-6.460373,-0.342683,-10.813612,-6.113308,1.653201,18.823033,-4.734516,-13.7738,-1.516282,3.287749,0.845393,-5.553343,-3.316777,-10.733311,-4.158805,0.549103,-1.415181,10.058438,-9.198872,c-SC-m
11.61207,-12.219168,-4.322113,-7.743407,7.870337,-7.056136,1.867466,-20.560046,10.307057,-8.08706,-4.050286,-4.259426,0.625586,-6.591297,-0.165149,-11.1774,-5.983053,1.61701,18.677161,-4.880704,-13.615741,-1.681042,2.870994,0.941306,-5.92752,-3.564529,-10.759001,-4.413425,0.304962,-1.561697,10.238097,-9.118407,c-SC-m
10.277799,-14.712003,-8.328615,-9.306274,9.789504,-10.783021,2.855644,-25.210642,11.141076,-9.951915,-6.343709,-5.583933,3.453269,-6.949549,0.927269,-14.749878,-5.901116,2.471411,22.088255,-7.108193,-14.451894,-1.584516,4.613735,1.396243,-6.422725,-3.538982,-13.478286,-7.389076,-0.933534,-4.197052,10.936165,-10.248988,c-SC-m
10.697875,-14.433131,-7.794187,-9.063422,9.689279,-10.716548,2.866357,-24.7428,10.643617,-9.711197,-6.349764,-5.623245,3.050833,-7.130905,0.902618,-14.661405,-5.714815,2.511853,22.208901,-7.165238,-14.643201,-1.428544,4.388629,1.475195,-6.515625,-3.804644,-13.504625,-7.302967,-0.80133,-3.877696,11.08773,-9.969634,c-SC-m
10.431162,-13.606276,-7.296022,-8.691048,8.927743,-10.276677,2.699955,-23.373712,10.156264,-9.237699,-5.749931,-5.568914,2.873505,-6.208434,0.418356,-14.128842,-5.515333,2.426328,21.122962,-6.600019,-14.225629,-1.284572,4.789126,1.240516,-5.70171,-3.61219,-12.668731,-6.630081,-0.696231,-3.19183,10.625666,-9.961511,c-SC-m
11.552282,-14.584344,-7.136737,-8.990373,9.295659,-9.53345,2.71125,-23.760415,11.090883,-9.642911,-6.049742,-5.57591,2.60127,-7.135504,0.257854,-14.250834,-6.158078,2.196,21.161471,-6.542394,-14.021204,-1.256502,4.002953,0.951355,-6.236355,-4.007867,-13.306603,-6.621447,-0.62725,-3.703346,11.20357,-10.258135,c-SC-m
11.18627,-14.181585,-7.011648,-8.584724,9.349458,-9.74135,2.701752,-23.55909,10.497459,-9.444244,-6.086167,-5.464698,2.736072,-6.826464,0.178864,-13.995767,-6.151032,2.336026,21.321873,-6.532741,-14.009882,-1.226432,3.982523,1.082059,-6.180347,-3.533264,-13.133468,-6.365432,-0.422799,-3.172178,10.936207,-9.802971,c-SC-m
10.509223,-13.379284,-6.390486,-8.545965,8.074738,-8.947267,2.265957,-21.296675,9.476254,-9.103917,-5.303777,-5.632711,2.527298,-5.934112,-0.676144,-13.555243,-6.010232,2.009868,19.745632,-5.899252,-13.46501,-1.23785,4.061955,0.872562,-5.392796,-2.795996,-11.956087,-5.32758,-0.268205,-2.056758,9.857647,-9.776285,c-SC-m
