@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R5-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
254.594148,294.067586,208.210001,-5.490601,-50.506602,-64.380329,-92.976314,-12.453445,281.406295,5
232.129449,234.970013,205.657478,-5.577204,-43.734283,-35.333836,-37.245328,-12.107035,236.321012,6
329.158935,384.653843,290.729578,-5.689787,-78.184773,-84.653983,-101.22486,-10.23642,346.444803,5
265.454107,319.7539,238.688206,-5.883777,-96.890922,-88.779728,-88.761195,-10.756036,268.450555,6
248.289483,281.787346,221.627332,-5.998092,-76.03703,-68.213357,-68.018328,-10.409625,251.164688,6
235.974602,278.409847,208.983881,-5.842207,-84.21231,-76.250073,-76.989832,-10.929241,239.30014,7
261.227903,282.636051,224.945595,-5.277559,-43.942129,-47.401034,-65.299355,-12.765214,278.028796,5
348.05561,407.014619,321.912555,-5.636093,-97.670345,-92.429159,-93.357019,-9.335754,352.83607,5
346.34954,407.014619,318.794863,-5.636093,-98.042736,-93.8148,-96.47471,-9.708145,352.48966,5
225.34847,257.209545,204.27634,-5.703643,-80.012087,-67.29537,-60.531712,-9.794747,222.914939,7
332.501794,369.914091,294.504236,-5.535634,-57.711933,-64.563926,-82.622114,-10.513548,350.44584,4
315.493055,408.937196,273.478525,-5.740016,-117.744814,-125.667214,-143.090087,-11.119766,334.978626,6
287.641678,323.980104,251.222018,-5.646486,-61.227996,-64.951905,-80.136622,-11.154407,303.022289,5
292.83783,325.712154,256.60887,-5.644754,-57.95442,-61.486072,-76.483553,-11.171728,308.045236,5
292.681945,347.432071,263.451683,-5.511386,-83.883221,-81.496455,-91.112974,-10.8946,301.740571,5
266.320132,256.222276,249.046389,-5.246382,-32.701119,-18.202122,-14.608117,-11.93383,264.432197,4
258.170833,335.376998,221.135603,-5.386678,-99.064646,-102.052434,-121.082995,-13.224208,274.651297,6
334.008678,369.411796,306.755898,-5.402266,-71.118006,-66.993993,-70.694347,-10.045895,340.55583,5
332.224665,371.299732,291.749063,-5.201349,-56.897869,-64.887819,-86.820086,-12.436125,353.217121,7
332.224665,371.299732,291.749063,-5.201349,-56.897869,-64.887819,-86.820086,-12.436125,353.217121,7
332.224665,371.299732,291.749063,-5.201349,-56.897869,-64.887819,-86.820086,-12.436125,353.217121,7
332.224665,371.299732,291.749063,-5.201349,-56.897869,-64.887819,-86.820086,-12.436125,353.217121,7
237.464166,273.75063,199.623705,-5.693251,-59.859676,-65.812735,-81.562619,-10.253741,254.178456,6
244.42701,339.222151,220.937457,-5.684591,-142.703666,-130.946505,-126.733638,-11.535458,244.652177,7
207.568969,232.752988,177.341218,-5.334716,-69.437917,-60.431253,-62.305332,-13.475355,212.557275,6
169.342607,191.045204,141.329803,-5.216937,-63.254495,-51.393412,-56.414973,-15.727021,173.724696,6
240.599178,241.378601,217.383461,-5.542563,-41.777065,-29.947158,-31.235111,-12.418804,241.863575,5
330.769743,376.37464,305.704369,-5.521778,-90.794103,-79.757476,-77.757823,-11.396894,331.68773,5
411.11958,600.207566,391.249146,-5.390142,-232.302654,-218.467032,-216.108326,-11.552779,409.404849,4
153.927355,152.801522,134.228049,-5.37109,-39.19631,-25.341635,-25.430663,-12.26292,152.905445,5
235.766756,289.7721,190.551223,-5.781586,-84.281592,-91.570062,-106.845365,-11.93383,255.477494,7
330.527256,348.713789,300.463703,-5.72616,-46.470923,-44.298931,-55.929999,-11.310292,340.815637,4
153.927355,152.801522,134.228049,-5.37109,-39.19631,-25.341635,-25.430663,-12.26292,152.905445,5
320.741169,382.575382,291.424823,-5.712304,-94.847102,-90.011216,-98.844329,-12.661291,328.951089,6
230.362757,249.449957,211.458462,-5.584132,-61.176035,-45.248095,-45.432386,-13.406073,228.422861,5
343.171227,380.670126,319.128976,-5.740016,-90.586257,-76.875343,-69.900028,-12.037753,341.94147,6
320.741169,382.575382,291.424823,-5.712304,-94.847102,-90.011216,-98.844329,-12.661291,328.951089,6
305.204673,345.613418,285.385681,-5.720964,-85.147618,-71.556215,-67.705,-10.756036,302.693199,6
370.55495,452.290427,334.897913,-5.426515,-105.897586,-109.851858,-124.956381,-11.535458,386.541779,5
349.389289,386.507138,317.74957,-5.338181,-64.224444,-62.339973,-76.201922,-13.232868,361.565606,6
180.150604,191.963191,157.493301,-5.632629,-61.089432,-47.686823,-42.208693,-11.570099,178.868887,6
265.107697,316.965298,218.628113,-5.786782,-82.099208,-89.825887,-105.991117,-12.332202,285.788383,8
230.44936,236.892589,208.880478,-5.753873,-51.701717,-38.957287,-36.080004,-11.58742,229.895104,6
361.582927,438.208854,327.501709,-5.25331,-102.121716,-104.880873,-118.201729,-11.396894,376.37464,5
353.18248,407.897965,325.356218,-5.428247,-85.494028,-82.002213,-89.549625,-10.513548,360.786183,6
393.07161,454.819222,356.615232,-5.495797,-83.467528,-89.11921,-105.317523,-10.149818,409.474131,6
168.182133,181.484284,139.740127,-5.866456,-58.075664,-50.899777,-49.179851,-10.149818,171.767479,7
168.182133,181.484284,139.740127,-5.866456,-58.075664,-50.899777,-49.179851,-10.149818,171.767479,7
168.182133,181.484284,139.740127,-5.866456,-58.075664,-51.072982,-49.179851,-9.976613,171.767479,7
280.401705,368.251322,260.341093,-5.416123,-130.995003,-117.168041,-114.826308,-11.362253,278.496449,5
300.891866,299.350341,282.717284,-5.199617,-41.24013,-26.521162,-23.661719,-12.384163,299.246418,5
290.967215,320.533322,254.841831,-5.521778,-54.455677,-58.868943,-72.917607,-10.2191,306.12266,6
306.313185,389.919278,282.367929,-4.988306,-119.632749,-111.266944,-115.033808,-11.171728,310.002454,5
321.416668,383.441408,299.415639,-5.158047,-108.045329,-92.609293,-90.818872,-13.769804,320.637245,5
353.147839,425.287755,314.839032,-5.540831,-91.71209,-99.088895,-117.75971,-10.56551,371.802026,5
202.788509,214.375928,174.913229,-5.641289,-51.320665,-43.971574,-47.088919,-12.003112,207.898058,7
338.460048,355.641992,301.466214,-4.832422,-35.870772,-42.573809,-62.333737,-11.137087,357.96294,4
389.468945,473.542691,355.317752,-5.362429,-108.357099,-109.735811,-125.471839,-12.505407,403.914248,6
221.858388,255.650699,199.944135,-5.578936,-80.12467,-66.962816,-63.499061,-11.951151,221.009683,7
240.945588,260.327236,220.414724,-5.65861,-63.479662,-49.808585,-47.79854,-12.193638,239.889037,4
347.813123,387.078714,319.832881,-5.426515,-73.560198,-69.945408,-74.948263,-10.2191,355.105057,6
335.688767,375.127564,308.055282,-5.428247,-73.560198,-69.94714,-74.77298,-10.045895,342.807496,5
325.279142,361.253837,297.64531,-5.428247,-70.044135,-66.673564,-71.343866,-9.820728,332.432511,5
394.682418,460.448387,348.835552,-5.402266,-80.45376,-92.697627,-119.443436,-13.665881,421.165474,6
347.951687,410.565323,306.178605,-5.513118,-81.354426,-91.128389,-111.656136,-10.807997,369.20395,5
168.07821,180.704861,147.308843,-5.556419,-61.453163,-46.675305,-41.003185,-11.864548,165.532096,6
358.101504,443.231802,316.743249,-5.232525,-103.853766,-111.822932,-133.934639,-13.336791,380.011947,5
358.101504,443.231802,316.743249,-5.232525,-103.853766,-111.822932,-133.934639,-13.336791,380.011947,5
358.101504,443.422327,317.886229,-5.227329,-104.66783,-111.800416,-132.95274,-13.111625,378.955396,5
345.821264,373.534077,307.615688,-5.227329,-50.160191,-53.516906,-73.508236,-15.068842,365.012387,5
239.144255,241.309319,211.519084,-5.854332,-58.525997,-48.06441,-38.450489,-10.011254,239.334781,7
150.411292,161.860148,130.869082,-5.504457,-55.287062,-41.409871,-38.199861,-11.085125,148.350152,4
195.358011,223.573118,175.332559,-5.338181,-73.560198,-59.724576,-55.165299,-10.998523,193.158306,6
204.676444,207.672892,176.651169,-5.859528,-52.706306,-44.10321,-38.741473,-9.716805,206.287251,6
75.552056,74.062493,46.24056,-4.950201,-36.165221,-27.033849,-34.060779,-15.224727,82.16849,5
382.5061,445.829878,354.491737,-5.384946,-98.293883,-94.15255,-98.943576,-10.56551,389.538227,5
292.629984,365.77449,266.052877,-5.341645,-116.393814,-106.649296,-107.370349,-12.93842,296.215329,6
230.206873,283.224948,189.021216,-5.300075,-75.257608,-80.938734,-101.339781,-13.752483,250.073496,6
174.365555,175.526029,156.952469,-5.362429,-41.707783,-28.433346,-25.681897,-10.288382,172.269773,5
303.282096,369.013425,265.76934,-5.722696,-89.616309,-94.923312,-110.684975,-10.548189,319.649977,5
226.604207,253.225828,202.88966,-5.308736,-77.873004,-61.600387,-57.498198,-14.479945,225.33981,6
226.604207,253.225828,202.88966,-5.308736,-77.873004,-61.600387,-57.498198,-14.479945,225.33981,6
374.140295,449.588428,344.063666,-5.681127,-108.945996,-105.637779,-112.834017,-11.223689,382.661985,5
329.124294,371.871308,306.013108,-5.840475,-87.26072,-76.664033,-73.562363,-10.167138,329.436064,6
265.488748,311.405415,244.698422,-5.979039,-92.404911,-79.62584,-75.27718,-10.842638,263.981864,7
387.355843,403.896928,356.080374,-5.216937,-43.214668,-41.676607,-55.312869,-13.146266,399.774647,6
276.591193,314.194016,228.665001,-5.054124,-47.544795,-63.320313,-92.460683,-12.366843,305.273955,5
265.488748,311.405415,244.698422,-5.979039,-92.404911,-79.62584,-75.27718,-10.842638,263.981864,7
225.443733,262.059287,205.17233,-5.902829,-81.510311,-66.2648,-64.667329,-13.180907,223.954169,7
313.033542,399.497519,282.347058,-5.138995,-112.704546,-112.058491,-124.031899,-11.691343,324.672924,5
320.77581,322.300014,300.624178,-5.982503,-47.700679,-34.422778,-29.619021,-10.634792,318.73199,5
227.002579,240.460614,204.188525,-5.781586,-63.219854,-48.909651,-43.792653,-12.003112,225.287849,6
159.227431,182.142463,135.653613,-5.611845,-75.067082,-61.002829,-53.694181,-11.396894,157.16629,8
216.229223,231.592513,194.402958,-5.390142,-61.210676,-45.833528,-44.027692,-13.683201,215.10339,7
240.33937,277.717026,220.711337,-5.384946,-81.354426,-67.929301,-64.12615,-10.773356,238.434114,5
202.875111,247.059727,178.138741,-5.771193,-92.38759,-81.271288,-77.110123,-11.206369,203.446688,7
179.752233,190.542909,149.865003,-5.080105,-40.737835,-37.98907,-47.999285,-12.349522,189.815448,5
277.457219,325.677513,249.996333,-5.727892,-87.814976,-80.587128,-83.186157,-11.344933,281.92591,5
330.457974,329.055012,313.18527,-5.083569,-40.980322,-27.427025,-23.741913,-10.288382,328.085064,5
246.159061,265.073056,204.45656,-5.729624,-43.387873,-50.953471,-68.431509,-11.431535,265.627312,6
420.888346,533.52361,387.465741,-5.552955,-140.261474,-141.553584,-153.391372,-11.137087,433.826766,6
89.598988,89.32186,60.096274,-5.175368,-38.590092,-28.7659,-35.620318,-15.536496,95.834371,7
321.763079,369.619642,281.149951,-5.140727,-65.419559,-74.388118,-95.522602,-11.518138,342.772855,6
335.844652,362.327708,303.356401,-5.611845,-52.914152,-53.468408,-66.834818,-11.725984,348.852353,5
228.440181,231.938924,202.364503,-5.372822,-38.607413,-32.306212,-36.776288,-11.171728,233.809539,6
321.763079,369.619642,281.149951,-5.140727,-65.419559,-74.388118,-95.522602,-11.518138,342.772855,6
335.844652,362.327708,303.356401,-5.611845,-52.914152,-53.468408,-66.834818,-11.725984,348.852353,5
251.078085,295.851598,225.647855,-5.454228,-87.070194,-76.329747,-77.081717,-12.470766,253.208508,7
228.440181,231.938924,202.364503,-5.372822,-38.607413,-32.306212,-36.776288,-11.171728,233.809539,6
37.966554,19.10452,8.46713,-5.694983,-28.267069,-19.135697,-17.690301,-11.968471,41.517258,3
104.338741,115.094776,82.790037,-5.904561,-58.959009,-46.278666,-40.221944,-10.2191,102.2776,6
240.893626,261.868762,220.086154,-5.629165,-65.211713,-51.580473,-49.628798,-12.418804,240.079562,6
268.589119,312.063594,230.557267,-5.708839,-66.198982,-72.566001,-88.82251,-10.201779,285.66714,5
281.960551,300.632059,251.79628,-5.419587,-51.199422,-46.746319,-55.886958,-12.62665,290.863292,5
201.021817,232.527821,178.710144,-5.608381,-84.55872,-68.118094,-61.407523,-15.34597,200.311676,6
443.422327,472.745947,410.712028,-5.520046,-62.960047,-60.668544,-69.608177,-12.349522,453.901235,6
311.336133,383.094998,278.283754,-5.223865,-109.205803,-104.955351,-111.22676,-12.661291,320.290835,6
310.244941,363.141772,279.421711,-5.630897,-85.2169,-82.08362,-91.391314,-12.297561,319.805861,6
307.854711,371.143847,275.460511,-5.222133,-100.822678,-95.946954,-102.100585,-12.851817,316.393721,6
311.336133,383.094998,278.283754,-5.223865,-109.205803,-104.955351,-111.22676,-12.661291,320.290835,6
294.362035,405.732902,259.813857,-5.393606,-141.421948,-141.706005,-153.342615,-12.470766,307.525621,6
282.255,403.741043,241.935108,-5.407463,-141.647115,-149.236962,-169.077084,-11.985792,302.242866,6
443.422327,472.745947,410.712028,-5.520046,-62.960047,-60.668544,-69.608177,-12.349522,453.901235,6
243.768831,246.644035,224.762691,-5.161511,-41.759745,-30.466774,-29.155958,-10.426946,243.699549,5
190.473627,218.792658,166.587434,-5.573739,-79.345247,-65.035044,-59.552583,-12.574689,189.278512,7
308.599492,363.851913,272.854207,-5.826619,-81.14658,-84.998661,-98.507878,-10.097856,323.079437,5
313.812965,408.504183,272.140949,-5.800638,-113.709136,-123.493491,-145.285028,-12.037753,336.104459,6
241.03219,312.184838,222.857435,-5.627433,-116.324532,-101.513766,-98.457043,-12.747894,239.30014,7
237.585409,306.971365,219.410654,-5.634361,-114.609802,-99.805964,-96.718064,-12.765214,235.853358,7
310.244941,363.141772,279.421711,-5.630897,-85.2169,-82.08362,-91.391314,-12.297561,319.805861,6
305.014147,354.481518,274.225472,-5.629165,-81.718157,-78.444581,-87.929031,-12.436125,314.609709,6
432.59701,507.040553,384.600929,-5.097426,-82.532221,-99.424913,-129.6744,-12.210958,462.215079,5
226.777412,268.866247,176.98355,-5.769461,-56.412895,-75.744314,-99.761796,-7.967434,254.905917,6
296.042124,335.688767,271.403615,-5.504457,-75.69062,-69.018761,-72.325332,-10.877279,300.839905,6
238.451435,274.599335,216.901259,-5.005627,-82.255093,-67.913712,-64.470395,-12.730573,237.394884,6
416.696783,535.827238,378.541782,-5.199617,-138.581385,-145.253245,-164.279477,-11.829907,436.199675,5
84.88781,71.880109,63.528593,-5.511386,-34.069439,-20.216497,-16.038357,-12.055074,83.484849,6
201.454829,249.934932,169.851484,-5.849136,-78.202094,-76.135757,-87.46718,-12.003112,211.656609,7
201.454829,249.934932,169.851484,-5.849136,-78.202094,-76.135757,-87.46718,-12.003112,211.656609,7
213.544544,240.304729,187.383302,-5.828351,-64.43229,-56.144427,-60.499149,-12.107035,217.649504,7
247.613983,326.162488,229.821145,-5.178832,-120.775903,-105.585817,-103.321507,-12.141676,245.067869,7
254.455584,338.286843,236.80131,-5.170172,-125.937414,-110.773309,-108.474358,-12.107035,251.996072,7
303.334058,365.722528,258.162433,-5.821423,-78.167453,-91.29813,-115.075464,-10.617471,327.61741,5
219.849209,244.461651,183.793107,-5.481941,-54.005344,-51.48521,-67.865215,-16.073431,233.930782,9
185.355417,208.400353,161.094928,-5.412659,-73.430294,-60.907567,-55.125635,-11.526798,184.948385,6
174.729285,180.895386,153.352055,-5.163243,-53.399126,-36.75585,-34.781572,-14.912957,173.309004,6
346.219636,406.113953,306.817818,-5.313932,-78.600466,-85.352,-106.626174,-12.401484,365.861092,5
313.761004,392.621277,272.037285,-5.745213,-98.761537,-108.022813,-129.353365,-12.210958,335.706088,7
256.534045,309.084467,217.492581,-5.589328,-71.447096,-76.89786,-99.962887,-14.497265,276.868322,8
100.415646,87.330002,78.217076,-5.764265,-34.251305,-21.716453,-16.339041,-9.708145,98.345845,4
373.759244,427.972434,341.409471,-5.237722,-81.077298,-79.767868,-94.107776,-13.388753,386.437856,6
313.761004,392.621277,272.037285,-5.745213,-98.761537,-108.022813,-129.353365,-12.210958,335.706088,7
256.534045,309.084467,217.492581,-5.589328,-71.447096,-76.89786,-99.962887,-14.497265,276.868322,8
346.219636,406.113953,306.817818,-5.313932,-78.600466,-85.352,-106.626174,-12.401484,365.861092,5
211.258237,243.179933,176.568464,-5.596256,-57.053754,-57.090127,-73.382056,-13.111625,224.9934,6
207.724853,239.906357,172.584747,-5.594524,-56.135767,-56.724664,-74.059288,-13.232868,222.204798,6
207.724853,239.906357,172.584747,-5.594524,-56.135767,-56.724664,-74.059288,-13.232868,222.204798,6
206.321892,227.851284,176.799259,-5.92881,-55.9106,-53.023271,-58.667852,-9.734126,213.821672,7
211.258237,243.179933,176.568464,-5.596256,-57.053754,-57.090127,-73.382056,-13.111625,224.9934,6
207.724853,239.906357,172.584747,-5.594524,-56.135767,-56.724664,-74.059288,-13.232868,222.204798,6
164.804634,187.771628,142.872974,-5.814495,-69.88825,-58.295634,-53.217694,-10.323023,164.007891,7
253.98793,290.014587,228.363191,-5.289683,-72.434365,-66.015384,-69.040325,-10.426946,258.872314,5
164.804634,187.771628,142.872974,-5.814495,-69.88825,-58.295634,-53.217694,-10.323023,164.007891,7
304.338647,348.453981,286.007747,-5.163243,-84.662643,-69.924623,-69.580551,-12.730573,302.970327,5
276.747078,319.684618,248.521145,-5.265434,-72.295801,-67.861751,-78.091676,-12.384163,285.32073,5
376.894256,428.197601,346.120736,-5.137263,-78.340658,-76.082064,-89.410368,-13.180907,388.63756,6
270.269208,328.448795,232.582727,-5.601452,-82.220452,-87.33693,-104.294227,-12.107035,287.988088,6
201.333586,230.709168,176.436308,-5.8526,-65.956495,-59.511534,-61.653128,-9.456997,204.728405,6
135.377091,133.922168,113.863548,-5.722696,-47.05982,-34.024406,-27.915203,-10.617471,133.333271,8
283.692602,338.945023,249.332697,-5.237722,-78.06353,-78.763278,-96.395036,-14.046932,298.96929,6
389.555547,473.248242,362.093362,-5.442104,-115.874199,-112.101792,-118.391388,-10.756036,397.107289,5
385.693074,462.752014,349.964763,-5.241186,-99.991293,-103.8988,-120.016832,-11.708663,402.060954,5
291.330946,347.72652,254.545737,-5.838743,-82.982554,-85.911452,-100.678831,-11.60474,306.295865,7
199.012638,217.788069,170.823424,-5.521778,-52.723627,-46.640664,-54.19076,-12.678612,206.217969,6
283.692602,338.945023,249.332697,-5.237722,-78.06353,-78.763278,-96.395036,-14.046932,298.96929,6
360.024081,436.459483,320.503012,-5.410927,-97.895512,-104.899925,-122.947028,-10.998523,378.643627,5
358.309351,431.263331,318.926932,-5.393606,-94.621936,-101.782234,-119.309635,-10.686753,376.738371,6
430.864959,522.421165,394.392126,-5.376286,-112.462059,-118.35796,-134.881032,-10.011254,447.527288,6
361.773452,438.330098,322.096065,-5.410927,-97.393217,-105.107771,-123.293872,-10.669433,380.756729,6
389.555547,473.248242,362.093362,-5.442104,-115.874199,-112.101792,-118.391388,-10.756036,397.107289,5
212.695839,220.386145,194.209314,-5.450764,-47.718,-35.848256,-33.785729,-9.768767,211.414122,6
282.445525,276.088899,265.014079,-5.828351,-35.247234,-21.035757,-18.825747,-10.963882,279.899411,7
292.924433,346.479444,247.960394,-5.776389,-70.044135,-82.125189,-106.044811,-11.362253,316.896016,6
401.281531,453.641427,356.390498,-5.123406,-72.434365,-81.61077,-104.66757,-13.492676,424.681538,6
221.200209,241.69037,200.651331,-5.144191,-57.296241,-47.146423,-47.91528,-10.513548,222.152837,5
138.529424,124.326607,109.649382,-5.410927,-29.444864,-18.678436,-22.014193,-14.964919,143.102038,5
234.935372,260.483121,204.266381,-5.483673,-52.065447,-51.919955,-63.584884,-10.842638,246.661356,5
221.200209,241.69037,200.651331,-5.144191,-57.296241,-47.146423,-47.91528,-10.513548,222.152837,5
234.935372,260.483121,204.266381,-5.483673,-52.065447,-51.919955,-63.584884,-10.842638,246.661356,5
152.507074,166.259557,128.726622,-5.86992,-66.060418,-52.635292,-45.588703,-11.310292,151.052151,9
371.187148,398.752737,338.343828,-5.003895,-51.104159,-52.669933,-67.667934,-11.855888,385.866279,6
185.537283,221.996952,159.600774,-5.623969,-71.58566,-64.046043,-69.693308,-11.829907,190.23114,5
208.105905,247.631304,180.48922,-5.703643,-74.097134,-68.040152,-74.498103,-11.674022,214.133441,6
138.529424,124.326607,109.649382,-5.410927,-29.444864,-18.678436,-22.014193,-14.964919,143.102038,5
294.53524,333.662268,265.340138,-5.573739,-72.780775,-68.100774,-75.981258,-12.401484,302.693199,6
273.802592,291.348266,242.494734,-5.688055,-51.199422,-48.400428,-56.744756,-12.003112,283.519397,6
246.020497,265.038415,221.060692,-5.627433,-70.840878,-56.376522,-51.375312,-13.025022,245.050548,9
161.080725,170.884133,123.606247,-5.39707,-40.807117,-41.908701,-54.351581,-12.643971,175.179619,7
161.080725,172.477619,139.858773,-5.398802,-59.166856,-43.781048,-39.621528,-12.643971,158.690495,7
196.613747,230.033668,175.844207,-6.339306,-80.756869,-65.523482,-63.126843,-12.825836,194.66519,6
283.848486,316.757452,254.743971,-5.218669,-74.963159,-67.000921,-69.508065,-13.215548,289.460331,4
192.361563,222.862977,165.824726,-5.74348,-82.272413,-69.257784,-64.770127,-12.713253,192.656011,8
147.103075,166.900416,123.788892,-5.4473,-71.308532,-56.646722,-50.204272,-12.107035,145.041935,6
196.613747,230.033668,175.844207,-6.339306,-80.756869,-65.523482,-63.126843,-12.825836,194.66519,6
191.772665,223.001541,162.532963,-5.369358,-78.912235,-68.779738,-67.535346,-12.851817,195.288729,8
311.769145,337.230292,287.553603,-5.570275,-74.755313,-60.562889,-56.750385,-12.834496,310.90312,8
311.769145,337.230292,287.553603,-5.570275,-74.755313,-60.562889,-56.750385,-12.834496,310.90312,8
311.769145,337.230292,287.553603,-5.570275,-74.755313,-60.562889,-56.750385,-12.834496,310.90312,8
223.122785,217.562902,192.097598,-5.414391,-36.667516,-29.195448,-32.348474,-13.007702,229.306206,7
223.140106,217.562902,191.577983,-5.410927,-36.165221,-29.018779,-32.871553,-13.198227,229.825822,7
297.722213,337.282254,259.305759,-5.327788,-58.214228,-61.532837,-85.084831,-15.224727,316.740131,7
297.722213,337.282254,259.305759,-5.327788,-58.214228,-61.532837,-85.084831,-15.224727,316.740131,7
180.167925,212.453352,158.667719,-5.497529,-78.75635,-64.785628,-61.278485,-12.228279,178.816925,7
209.734032,234.692884,187.924568,-5.656878,-72.365083,-57.445197,-54.275024,-12.782535,208.019302,8
209.734032,234.692884,187.924568,-5.656878,-72.365083,-57.445197,-54.275024,-12.782535,208.019302,8
269.853516,355.590031,227.057225,-5.170172,-102.312241,-112.695886,-135.209862,-11.691343,292.370176,5
131.185528,136.502924,110.414602,-5.289683,-51.286024,-32.846612,-32.819072,-15.813624,129.19367,5
297.722213,337.282254,259.305759,-5.327788,-58.214228,-61.532837,-85.084831,-15.224727,316.740131,7
187.252013,213.094211,164.075614,-5.681127,-74.564787,-62.249906,-56.431774,-10.461587,185.79709,6
180.167925,212.453352,158.667719,-5.497529,-78.75635,-64.785628,-61.278485,-12.228279,178.816925,7
292.231612,370.762796,253.107096,-5.296611,-98.744217,-103.399969,-124.968418,-14.393342,312.011632,5
208.001981,253.832046,190.155969,-5.601452,-89.460424,-75.368459,-72.693133,-12.26292,206.547059,7
266.25085,316.809413,232.843401,-5.232525,-72.399724,-73.354084,-91.031048,-13.752483,281.614141,5
208.001981,253.832046,190.155969,-5.601452,-89.460424,-75.368459,-72.693133,-12.26292,206.547059,7
206.616341,233.705615,185.702001,-5.979039,-72.469006,-58.252333,-56.781648,-13.076984,205.888879,7
292.231612,370.762796,253.107096,-5.296611,-98.744217,-103.399969,-124.968418,-14.393342,312.011632,5
297.393124,377.72564,258.077995,-5.296611,-100.251101,-105.097379,-126.891081,-14.341381,317.346349,5
263.18512,343.742803,228.462265,-5.424783,-109.361688,-110.508306,-122.707572,-11.899189,276.677796,7
292.50874,374.348141,268.044216,-5.213473,-117.398404,-109.292406,-113.734423,-11.431535,296.648342,5
183.510783,225.114643,162.998885,-5.525242,-86.60254,-70.840878,-69.927308,-14.168176,182.436912,8
320.498681,396.899443,280.870052,-5.627433,-95.886333,-103.072612,-124.396928,-12.93842,341.127407,7
287.555075,321.278104,259.073405,-5.771193,-68.277443,-66.999189,-70.18599,-7.724947,294.639163,6
197.38451,212.003019,173.690055,-5.561615,-65.280995,-52.604115,-45.707089,-10.825318,196.068151,6
287.555075,323.010155,259.056431,-5.753873,-70.009494,-68.73124,-71.917694,-7.742267,294.639163,5
207.586289,225.513015,181.971683,-5.367625,-68.381366,-56.601688,-50.020935,-10.669433,206.980072,6
208.001981,253.832046,190.155969,-5.601452,-89.460424,-75.368459,-72.693133,-12.26292,206.547059,7
252.983341,302.658558,217.129889,-5.539098,-70.009494,-73.470131,-93.845977,-13.994971,270.823464,8
304.840942,367.50654,265.212659,-5.611845,-81.441029,-89.165976,-110.884853,-12.886458,326.006603,7
173.118478,213.388659,153.957493,-5.461156,-85.112977,-70.083972,-67.445366,-12.730573,171.299825,6
279.88209,277.335975,247.81213,-5.12687,-24.144788,-25.634352,-36.590613,-10.738715,293.028356,5
266.25085,316.809413,232.843401,-5.232525,-72.399724,-73.354084,-91.031048,-13.752483,281.614141,5
221.356093,238.953729,195.580579,-5.248114,-58.387433,-49.727179,-49.902982,-10.825318,224.023451,6
61.868855,48.705269,42.688297,-4.941541,-28.388313,-7.868707,-12.056632,-18.359739,60.067522,3
116.393814,110.002547,96.365764,-5.752141,-38.607413,-22.1027,-20.840382,-13.579278,113.778418,5
249.397996,274.408809,228.452305,-5.478477,-67.740507,-54.443553,-53.53769,-12.488086,249.016945,7
211.171634,282.220359,182.021566,-5.64995,-119.095814,-109.365152,-107.158173,-11.91651,214.012198,9
185.173552,218.965863,164.749036,-5.319128,-77.682479,-64.884355,-61.264542,-10.496228,183.562745,6
195.842985,238.555358,178.135883,-5.376286,-83.328964,-69.185037,-67.513955,-11.396894,193.591319,6
197.956087,201.402868,174.067815,-5.842207,-54.299793,-41.193364,-36.145995,-12.366843,197.488433,8
249.397996,274.408809,228.452305,-5.478477,-67.740507,-54.443553,-53.53769,-12.488086,249.016945,7
214.479852,207.187918,194.534767,-5.45596,-35.10867,-18.255816,-19.910444,-15.380611,213.700429,6
221.477337,233.740256,191.594611,-5.383214,-53.347165,-46.121049,-49.510326,-13.111625,227.851284,6
221.477337,233.740256,191.594611,-5.383214,-53.347165,-46.121049,-49.510326,-13.111625,227.851284,6
414.167989,456.707157,376.13631,-5.741748,-67.567302,-71.854128,-88.235171,-11.881869,430.795677,6
187.16541,194.214857,162.032314,-5.847404,-57.036433,-46.325431,-40.434033,-10.444266,187.529141,7
304.719699,346.566046,282.355805,-5.45596,-90.135924,-75.465454,-71.571457,-12.730573,303.299417,6
161.201969,194.543947,139.21904,-5.760801,-80.349837,-67.78554,-63.593718,-11.292971,160.526469,7
304.719699,346.566046,282.355805,-5.45596,-90.135924,-75.465454,-71.571457,-12.730573,303.299417,6
161.201969,194.543947,139.21904,-5.760801,-80.349837,-67.78554,-63.593718,-11.292971,160.526469,7
292.699266,343.760124,264.373307,-5.636093,-85.719194,-83.976751,-87.364643,-8.123318,299.696751,6
202.927073,246.990445,181.53486,-5.86992,-92.04118,-78.927823,-72.818534,-9.907331,200.225073,7
203.204201,246.159061,185.272625,-6.138388,-86.637181,-72.649139,-68.8123,-10.288382,200.017227,5
226.569566,257.105622,202.962406,-5.339913,-81.233183,-66.723793,-60.858376,-12.089715,224.750913,7
202.927073,246.990445,181.53486,-5.86992,-92.04118,-78.927823,-72.818534,-9.907331,200.225073,7
121.312839,126.734158,101.772188,-5.520046,-51.320665,-38.429011,-32.466946,-10.045895,118.870647,6
