@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R20-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
88.112889,118.558878,375.777429,393.262136,-371.312202,16.312455,16.087288,-382.580925,3.126005,5
101.408111,133.229348,373.561617,391.963098,-369.418551,15.089627,14.933742,-380.597207,1.739152,5
105.029829,136.520245,380.663025,398.735416,-376.521692,15.087895,14.93201,-387.540999,1.912357,5
34.55095,44.860116,143.073805,148.055703,-128.573076,15.695844,15.314793,-147.597922,3.994629,4
37.343015,47.969147,182.760805,186.455269,-169.63186,17.935386,17.7362,-185.98242,7.461675,6
49.974862,72.676852,295.360908,310.625992,-284.402223,15.410056,15.375415,-304.102569,0.178921,4
35.985088,49.242204,301.869436,311.907709,-286.62046,18.037577,17.673846,-310.051644,3.300596,4
5.604916,69.54184,211.864108,247.995035,-222.110921,15.526103,15.162373,-220.635214,0.346757,6
5.604916,69.54184,211.864108,247.995035,-222.110921,15.526103,15.162373,-220.635214,0.346757,6
114.642711,134.857476,328.49071,338.754497,-319.915327,16.438894,16.179087,-333.723236,4.686583,6
5.604916,69.54184,211.864108,247.995035,-222.110921,15.526103,15.162373,-220.635214,0.346757,6
78.799651,89.096694,269.826669,279.379795,-254.437398,15.926207,16.480463,-278.945917,1.914782,6
5.604916,69.54184,211.864108,247.995035,-222.110921,15.526103,15.162373,-220.635214,0.346757,6
32.314872,63.479662,255.624026,274.010438,-252.085446,17.412307,17.308384,-262.990438,4.512685,7
114.642711,134.857476,328.49071,338.754497,-319.915327,16.438894,16.179087,-333.723236,4.686583,6
19.404165,27.93798,131.467506,141.300705,-113.66722,18.302581,17.713684,-141.560166,2.090932,6
42.244719,70.21734,220.203587,234.537,-214.86887,17.909405,17.649598,-225.399739,5.898326,5
16.248369,24.681724,148.268226,153.147932,-133.201116,16.43543,15.74261,-153.549249,4.169566,5
30.425204,40.928361,200.248976,209.612789,-184.878757,18.106859,18.037577,-208.98544,3.82125,6
29.363457,38.451528,133.405671,141.283384,-117.337436,19.133965,18.770235,-141.333267,4.863945,5
78.799651,89.096694,269.826669,279.379795,-254.437398,15.926207,16.480463,-278.945917,1.914782,6
21.318081,42.868257,198.660339,213.388659,-187.58907,17.133447,16.821677,-207.42798,2.08435,6
12.193638,36.390387,202.468772,219.173709,-191.660775,16.870175,15.623098,-211.59668,0.700788,5
9.117515,20.975135,209.355233,220.490068,-195.055421,21.782271,21.868873,-218.978507,7.289682,6
44.608969,57.538728,178.926218,188.706935,-164.143164,19.44227,19.44227,-187.040876,5.208104,5
57.35513,107.317868,356.297747,383.995664,-360.271071,16.96717,16.932529,-363.790599,3.120116,6
78.995373,114.055546,291.394166,311.492017,-290.264869,15.782447,15.401396,-298.395115,2.950549,5
25.670725,70.009494,331.217305,354.724005,-333.955677,16.08902,15.794571,-337.295071,3.640078,7
23.812235,36.80608,331.540852,340.070856,-317.663661,17.306652,17.306652,-338.403237,4.165236,6
51.327594,66.233623,291.340645,306.902083,-273.923142,16.014542,15.235119,-303.839124,-2.76366,5
40.575022,61.834214,188.230448,201.887842,-178.160305,16.166962,16.011078,-195.893041,2.087294,5
12.193638,36.390387,202.468772,219.173709,-191.660775,16.870175,15.623098,-211.59668,0.700788,5
14.152587,51.13014,207.821848,230.12027,-205.034978,17.699827,16.816481,-216.13396,2.778209,6
44.608969,57.538728,178.926218,188.706935,-164.143164,19.44227,19.44227,-187.040876,5.208104,5
48.194314,61.418522,235.493092,243.993997,-222.979025,18.108591,17.952707,-241.944981,5.556419,6
57.412288,77.180184,239.388821,253.468315,-227.207307,22.019562,21.430665,-248.140873,6.77024,7
87.338662,133.731643,376.007099,401.853108,-379.843592,15.753002,14.817695,-383.255732,2.428682,5
31.145738,40.737835,323.605634,332.432511,-307.449064,16.087288,15.636955,-332.158501,1.396379,5
60.161053,73.456275,183.374644,192.25764,-170.408512,19.236156,18.907067,-190.209316,6.077073,8
70.395741,80.730888,252.244102,260.552403,-237.093853,17.159427,16.847658,-259.911891,3.129469,6
0.852169,11.881869,99.219491,109.205803,-83.669139,16.780108,16.295134,-108.274653,1.74175,5
9.117515,20.975135,209.355233,220.490068,-195.055421,21.782271,21.868873,-218.978507,7.289682,6
48.265328,71.793506,231.999199,247.025086,-224.353927,17.777769,18.1415,-239.783035,4.858749,7
20.39663,75.707941,167.052836,198.354458,-174.805496,15.889834,15.612706,-175.183083,1.90872,6
46.017126,103.005062,205.992456,237.654691,-213.332887,15.817088,15.453357,-213.911392,1.385987,7
42.807636,77.37071,367.500305,385.90092,-365.724953,16.01281,16.03013,-373.294015,4.163157,6
62.270691,116.774865,226.20445,258.699109,-232.21813,15.983365,15.619634,-235.90047,0.521001,6
48.265328,71.793506,231.999199,247.025086,-224.353927,17.777769,18.1415,-239.783035,4.858749,7
46.017126,103.005062,205.992456,237.654691,-213.332887,15.817088,15.453357,-213.911392,1.385987,7
20.39663,75.707941,167.052836,198.354458,-174.805496,15.889834,15.612706,-175.183083,1.90872,6
7.49978,36.632875,155.839366,174.729285,-150.140919,18.377059,18.134572,-164.534261,3.994282,7
56.03704,66.995725,165.587521,173.638093,-151.112773,18.61435,18.441145,-172.804977,5.210009,6
36.965428,47.925846,134.393633,142.82491,-119.605383,18.598762,18.460198,-141.993872,4.863252,7
42.182365,74.65139,325.998809,344.279739,-323.095892,15.685452,15.148516,-332.573674,2.779076,5
9.181601,20.490161,173.450512,177.431285,-161.466453,18.13284,18.046237,-176.635754,8.155015,6
9.181601,20.490161,173.450512,177.431285,-161.466453,18.13284,18.046237,-176.635754,8.155015,6
11.419411,22.222212,351.078731,362.622157,-332.880073,16.120197,15.791107,-361.829571,-0.858058,5
74.015727,133.038823,275.722743,308.911262,-285.531347,15.496659,14.8558,-283.771583,1.388066,6
42.182365,74.65139,325.998809,344.279739,-323.095892,15.685452,15.148516,-332.573674,2.779076,5
74.580376,86.446656,236.462521,243.855433,-223.002754,19.816393,19.608547,-242.682315,7.288989,6
44.115334,54.957972,220.82037,231.176821,-204.331246,21.685276,21.304225,-230.346649,6.078286,6
17.802018,26.465736,107.079191,118.558878,-87.624797,18.536408,17.774305,-118.618114,0.533125,6
31.551038,60.569817,321.236189,338.789138,-314.439621,17.067629,16.44409,-329.020025,2.432146,5
47.544795,58.751163,272.941762,282.532128,-257.232062,19.364328,19.0872,-281.550055,4.688662,6
9.181601,20.490161,173.450512,177.431285,-161.466453,18.13284,18.046237,-176.635754,8.155015,6
12.586813,21.546712,106.213859,119.805954,-87.086822,18.728665,18.347614,-119.503885,0.186022,6
53.632953,83.796618,287.392089,307.317775,-280.524508,18.42036,17.952707,-296.823106,2.778383,5
23.029348,31.817773,166.347199,175.837798,-148.465506,20.393166,19.683025,-175.880406,4.346408,8
16.054379,63.583585,367.314802,395.738969,-368.577467,16.28301,15.399664,-377.033339,0.347623,5
26.176484,56.049164,212.579792,231.298065,-207.267592,19.445734,18.822196,-220.767196,5.035072,8
23.029348,31.817773,166.347199,175.837798,-148.465506,20.393166,19.683025,-175.880406,4.346408,8
19.409361,29.237018,382.041911,388.568278,-367.468435,18.938244,18.730397,-388.370824,6.249239,6
70.764668,97.687666,217.514405,231.194142,-211.860991,21.259192,21.016704,-222.578921,9.713341,7
29.240482,38.936502,204.111795,213.509903,-188.163072,16.901352,16.901352,-213.218919,2.435263,6
53.632953,83.796618,287.392089,307.317775,-280.524508,18.42036,17.952707,-296.823106,2.778383,5
40.940485,54.611562,179.770939,190.075256,-166.117182,21.101575,20.963011,-187.864812,7.117343,7
22.095772,39.352194,151.866561,163.384353,-140.862842,21.759754,21.482626,-159.250294,8.504023,6
40.940485,54.611562,179.770939,190.075256,-166.117182,21.101575,20.963011,-187.864812,7.117343,7
18.257548,46.211116,186.012384,203.204201,-180.298348,18.184801,17.942314,-193.735599,4.513205,5
35.997212,45.830064,193.560315,205.55979,-173.716209,22.165054,21.281708,-205.281103,3.65099,6
24.156913,33.74035,171.388333,181.207155,-153.387129,21.707793,20.963011,-180.98909,5.384773,3
52.285418,102.693292,396.723813,425.582204,-401.429795,14.952795,14.641025,-404.869648,0.695245,6
56.655382,77.786402,196.937641,212.072301,-185.731272,21.234943,20.819251,-206.048228,6.076034,7
31.864539,57.659971,158.260946,175.699234,-149.353009,21.586549,21.118895,-167.342089,6.422444,7
35.979891,59.911637,225.624386,240.997549,-215.462444,18.874158,18.441145,-233.777149,3.99359,6
73.606963,84.108387,273.774359,282.670692,-257.106834,17.239102,17.117858,-282.214643,2.435783,6
71.973639,83.17308,341.790782,352.091288,-326.191932,17.954439,17.694631,-350.929082,2.956611,5
22.095772,39.352194,151.866561,163.384353,-140.862842,21.759754,21.482626,-159.250294,8.504023,6
49.269917,67.272853,201.632884,214.44521,-190.15978,18.713077,18.505231,-209.970977,4.515803,5
51.318933,66.060418,224.178643,234.744846,-211.151889,23.349777,22.691598,-231.85336,9.371088,7
39.521935,52.740947,287.101278,302.918366,-268.062575,16.683113,16.440626,-300.909187,-2.767817,5
67.288442,79.570414,312.644524,322.733027,-296.534719,15.746074,15.763394,-321.410433,0.527583,6
47.880813,61.106752,327.450787,337.420818,-312.717963,18.439413,18.110323,-335.567177,3.82125,7
46.448407,74.530146,239.684308,258.924275,-231.798281,23.145395,22.348652,-249.267746,7.288816,7
51.318933,66.060418,224.178643,234.744846,-211.151889,23.349777,22.691598,-231.85336,9.371088,7
25.69151,49.120961,225.555277,238.538037,-217.645001,17.384594,17.107466,-231.491015,4.686237,5
73.002477,138.927795,379.855889,418.602039,-391.301281,16.423306,15.21087,-390.009171,0.692994,4
56.750645,80.367157,287.131242,303.801712,-277.024726,18.455001,18.108591,-296.61422,2.779422,7
36.050906,45.570257,143.781002,151.727651,-127.835742,19.547925,19.288118,-151.620264,5.383214,6
27.219178,36.858041,131.778756,139.603295,-115.765946,18.628206,18.472322,-139.495042,4.516322,7
56.584368,99.19455,326.62685,353.18248,-324.96235,17.980419,17.114394,-336.466631,1.735342,5
67.993387,92.508834,276.6002,287.191344,-270.098081,17.760449,17.79509,-280.053909,7.282927,7
41.51033,50.827031,264.895867,270.407772,-251.725352,16.037058,15.768591,-270.306794,4.515976,5
34.602911,43.898828,268.359968,273.698669,-255.383444,16.016274,15.765126,-273.594226,4.689181,6
81.61943,93.617346,289.808646,299.107854,-274.762321,21.229747,20.762093,-297.770884,6.770413,7
93.430285,102.468126,264.143984,272.451592,-248.420426,16.918672,15.896762,-272.67953,2.089546,5
40.794993,53.728216,185.131809,192.205678,-171.072753,17.540479,17.557799,-190.911663,5.030049,6
40.536917,51.234063,276.183469,285.649819,-260.879068,16.412913,16.049183,-285.02732,1.914609,6
135.366699,164.31966,381.873555,397.938673,-376.961459,17.590708,17.434823,-388.119331,4.858749,6
95.914046,124.863543,362.700965,379.821422,-357.307359,15.248975,15.145052,-369.826622,1.91305,6
94.074608,122.992928,419.303693,435.714701,-415.240302,16.205067,15.806696,-425.722673,3.645794,6
91.85585,121.815133,403.368999,420.438013,-399.407799,15.929671,15.600582,-409.928275,3.126005,6
45.587577,56.620741,274.226251,283.952409,-259.122768,16.437162,16.03879,-283.163633,1.914609,6
40.536917,51.234063,276.183469,285.649819,-260.879068,16.412913,16.049183,-285.02732,1.914609,6
127.09962,137.247706,390.221347,403.671761,-371.274444,16.522033,16.019738,-402.950189,-1.895556,6
18.089539,28.30171,131.711725,139.585975,-115.697183,17.140375,16.96717,-139.29118,2.955225,5
43.978502,75.707941,296.226241,314.401863,-291.534115,18.842981,18.791019,-303.41252,5.548971,7
50.336861,70.113417,200.434652,214.618416,-189.716721,21.231479,20.867748,-209.108762,6.597382,8
47.399302,103.611279,263.982383,297.375803,-270.591889,14.504193,14.590796,-273.896642,-0.69334,7
13.388753,55.096536,239.987071,264.917171,-239.744584,16.246637,15.813624,-248.526081,1.39153,5
66.566177,119.771313,311.871856,344.64347,-316.222768,16.329775,15.758198,-322.555145,0.001212,6
47.399302,103.611279,263.982383,297.375803,-270.591889,14.504193,14.590796,-273.896642,-0.69334,7
33.173969,42.60845,223.666303,232.995475,-205.779414,19.030042,18.077414,-232.875617,3.12843,5
41.085977,65.280995,278.819477,293.547971,-270.195596,16.279546,15.898494,-286.386807,2.430933,5
33.173969,42.60845,223.666303,232.995475,-205.779414,19.030042,18.077414,-232.875617,3.12843,5
66.566177,119.771313,311.871856,344.64347,-316.222768,16.329775,15.758198,-322.555145,0.001212,6
26.735936,37.620144,233.244544,240.166165,-219.831542,15.716629,15.664668,-239.400252,3.47484,6
47.399302,103.611279,263.982383,297.375803,-270.591889,14.504193,14.590796,-273.896642,-0.69334,7
13.388753,55.096536,239.987071,264.917171,-239.744584,16.246637,15.813624,-248.526081,1.39153,5
3.337662,26.223249,229.157596,243.127972,-219.833967,18.832588,18.434217,-236.506688,4.859788,6
15.68372,28.007262,269.078943,277.50918,-255.802773,17.675578,17.762181,-275.981165,5.035418,6
42.286288,53.451088,246.05687,257.348109,-231.289405,21.05481,21.41854,-256.165118,6.424176,6
37.155954,48.618666,294.641068,305.152711,-279.55837,20.763825,20.538658,-303.800153,5.904388,7
65.04024,107.404471,242.292604,268.173427,-242.917874,15.673328,14.599456,-251.4361,0.523599,5
66.777487,102.62401,253.490312,275.829091,-249.167113,22.232604,21.262656,-262.351484,6.421232,8
37.155954,48.618666,294.641068,305.152711,-279.55837,20.763825,20.538658,-303.800153,5.904388,7
42.286288,53.451088,246.05687,257.348109,-231.289405,21.05481,21.41854,-256.165118,6.424176,6
61.054791,72.676852,258.285495,266.805106,-245.069947,19.572174,19.554854,-265.490826,6.597035,7
52.928009,63.75679,194.371954,205.940841,-178.156494,22.052471,22.03515,-204.940928,6.251491,7
42.852669,53.208601,193.522383,202.14765,-178.299389,21.908711,21.666224,-201.488085,7.984408,7
17.573387,29.029172,139.658721,147.293601,-125.570219,19.215372,19.180731,-146.299404,6.249239,6
19.896068,30.588017,174.008752,185.017667,-157.012138,16.702166,16.580922,-184.198407,0.530008,6
72.662995,109.863983,321.722549,344.782034,-319.907359,16.451019,16.468339,-330.639146,2.08435,6
16.51164,26.448416,142.483696,148.506036,-128.164832,17.488517,17.609761,-148.384793,5.381482,6
5.300075,25.443826,176.431891,190.127217,-167.51183,19.017918,19.468251,-184.451287,6.420712,4
5.50619,25.305262,176.639738,190.109897,-167.492777,19.03697,19.435342,-184.608903,6.420712,4
72.662995,109.863983,321.722549,344.782034,-319.907359,16.451019,16.468339,-330.639146,2.08435,6
38.131099,61.279958,225.797418,240.651139,-215.742863,18.766771,18.299117,-233.790832,4.166968,6
33.575805,62.73488,206.845838,224.595028,-200.290025,21.919103,21.174321,-214.614085,7.460809,7
63.73947,87.537848,280.665843,295.782316,-271.468653,21.408148,20.957815,-288.563995,7.114399,6
64.9138,86.567899,286.053041,301.723251,-275.865118,19.783484,19.592959,-295.288336,4.689008,5
75.119044,100.710094,271.741451,291.590753,-261.401108,17.796822,17.320508,-283.172987,0.35507,6
69.711581,102.017793,298.45643,317.259746,-294.330685,20.025971,19.454395,-305.699866,6.072743,5
50.962131,78.964196,363.151818,380.583524,-355.830439,16.89962,16.414646,-371.339222,2.085736,6
84.89647,118.29907,275.024034,297.046713,-269.680657,18.004668,17.554335,-284.801461,1.91357,6
71.45056,136.728091,371.490257,410.063029,-382.786693,16.104608,15.15198,-381.809816,0.519615,5
20.715328,32.805042,201.289938,211.985698,-185.476314,18.550264,18.377059,-210.677654,3.126698,7
50.685003,62.423111,185.606565,194.491985,-171.876598,22.095772,21.835965,-193.17043,8.677575,8
32.235198,42.677732,249.460003,263.825979,-230.842189,16.487392,16.296866,-263.037549,-2.071186,5
30.283176,41.136207,228.431174,241.880895,-210.476736,18.491374,17.833195,-240.912332,0.355417,6
16.456215,27.314441,166.337326,180.150604,-148.273768,17.821071,17.630545,-179.187411,-0.164372,6
35.271483,88.100764,230.781914,255.633379,-239.137327,16.681381,16.586119,-234.048562,6.413784,6
52.326987,70.979442,201.753955,212.695839,-192.142805,18.115519,18.202122,-207.987605,5.901617,6
20.732648,30.397492,281.18771,294.500599,-261.961946,18.446341,17.822803,-294.039527,-0.162466,5
17.136911,27.054634,326.794513,338.927702,-307.974049,16.603439,16.153106,-338.478928,-1.030397,5
63.947316,90.949988,289.001857,304.598455,-283.390012,16.073431,15.640419,-295.652932,3.299037,6
87.21915,126.266504,270.610422,295.418586,-268.386469,17.223513,17.050308,-280.420758,1.564042,6
60.949136,73.187807,332.602599,343.448355,-317.306858,19.218836,19.002329,-341.749559,3.995495,6
28.390045,39.057746,311.288848,319.77122,-296.585468,18.288724,18.513891,-319.133306,4.862386,5
35.448152,45.466334,171.946226,178.245349,-157.182225,17.569923,17.656526,-178.136576,5.034725,6
85.878543,114.055546,400.35575,417.112475,-395.682677,15.498391,14.874852,-407.471015,2.432665,5
2.781674,13.319471,201.439934,211.899096,-186.485407,21.692204,21.917371,-211.094385,7.289509,6
16.57919,38.157079,196.901268,210.842545,-186.581709,22.807645,22.166786,-204.640071,8.502637,6
41.279967,50.593204,269.579852,273.07513,-256.542705,17.107466,17.020863,-273.298565,6.94206,6
60.564621,72.572929,283.488913,290.742049,-270.372092,18.520819,18.867229,-289.67753,6.594957,5
28.694886,38.901861,320.001063,328.258269,-305.394679,18.312973,18.503499,-327.800488,5.035591,6
39.456117,53.035396,200.452145,211.69125,-185.833636,22.17025,21.685276,-209.49345,7.116824,7
40.284038,69.316673,285.469339,302.866404,-280.754697,16.631152,15.626562,-292.885981,2.951761,6
68.577088,79.258645,293.656744,301.792533,-279.303239,18.077414,17.817607,-300.995443,4.689008,6
15.19355,25.23598,145.839024,149.960959,-133.042633,20.226889,19.672633,-149.646072,9.543254,6
26.306388,38.607413,182.738288,195.479254,-167.267611,16.492588,16.21546,-193.653673,0.183597,5
33.099491,45.743462,189.562569,202.216932,-174.389804,16.471803,16.177355,-200.214681,0.356802,5
20.597548,57.071074,182.605267,202.996355,-180.51295,15.203942,15.082698,-189.581968,1.736901,6
84.801208,149.233498,340.643125,378.297217,-351.468443,16.419842,15.917547,-350.671699,0.692128,7
99.222263,110.868572,315.408184,326.57818,-300.54026,21.259192,21.518999,-325.23584,6.597382,8
37.727531,47.527474,190.078373,201.506791,-171.098561,21.837697,21.144876,-201.229316,4.171125,6
93.89967,108.270496,331.3673,338.477369,-319.958282,16.743735,17.211389,-336.298449,5.897633,6
48.476638,78.444581,273.982898,293.011035,-267.01659,19.454395,18.96942,-282.681257,4.167141,8
52.727091,80.678927,430.874658,447.25016,-425.162355,17.022595,17.091877,-437.972603,3.991338,5
52.727091,80.678927,430.874658,447.25016,-425.162355,17.022595,17.091877,-437.972603,3.991338,5
38.810062,86.134887,187.314193,216.14262,-188.244305,18.55546,17.758717,-196.88031,2.431973,6
79.76094,88.265309,215.297726,222.62049,-198.773961,17.37247,17.112662,-223.022672,3.131201,6
14.672202,26.91607,265.59804,275.274835,-250.219161,17.890353,17.12825,-273.581062,3.129643,5
38.810062,86.134887,187.314193,216.14262,-188.244305,18.55546,17.758717,-196.88031,2.431973,6
62.840535,111.977085,299.728621,325.746795,-303.973877,16.799161,16.643276,-306.100836,3.813283,6
79.724567,92.023859,289.617601,299.125174,-274.841476,21.150072,20.803662,-297.621408,6.770933,8
55.177943,64.934585,201.439241,209.197097,-184.91028,21.880998,21.396024,-209.082781,7.636612,8
64.104932,91.209796,278.986273,295.054855,-271.782674,21.267852,20.401826,-286.10327,7.287084,7
44.792566,72.139916,276.770634,295.383945,-267.938907,20.782878,20.072737,-286.26054,4.687622,7
48.476638,78.444581,273.982898,293.011035,-267.01659,19.454395,18.96942,-282.681257,4.167141,8
19.828518,28.145826,110.872729,122.074941,-91.175847,18.2766,17.479857,-122.307729,0.359574,4
26.580052,45.847385,212.283091,226.327079,-199.597551,21.744166,21.241871,-221.348645,6.596169,7
57.440001,76.677889,225.877785,237.100435,-215.681202,21.939888,21.402952,-232.107972,9.022945,7
93.89967,108.270496,331.3673,338.477369,-319.958282,16.743735,17.211389,-336.298449,5.897633,6
52.727091,80.678927,430.874658,447.25016,-425.162355,17.022595,17.091877,-437.972603,3.991338,5
65.575444,77.821043,314.290145,324.257232,-298.372598,15.467214,15.432573,-322.933079,0.354204,5
59.114894,68.052276,252.17049,261.574313,-236.183661,19.797341,19.485572,-261.454282,4.86585,5
63.133252,122.317428,311.301492,344.487585,-320.134951,15.190086,15.120804,-319.632656,1.03923,6
58.198639,86.23881,284.983499,300.926507,-280.066207,16.10634,15.673328,-291.459637,3.472242,6
51.306809,65.384918,181.694035,190.975922,-168.499272,20.625261,20.26153,-188.618774,7.290029,8
45.708821,56.447536,233.5189,240.824344,-219.402686,18.39438,18.446341,-240.187296,5.729278,7
81.156973,107.075381,271.369233,285.043601,-264.763192,18.072218,18.054898,-276.970686,5.724255,6
81.063442,107.092701,326.032237,339.360715,-319.748357,18.165749,18.20039,-331.276887,6.24439,7
65.159751,75.604018,203.863419,211.102352,-190.007013,19.381649,19.208443,-210.462533,6.771279,7
18.444609,28.95989,171.427997,178.886207,-156.340102,16.161766,15.988561,-178.271329,2.781674,4
59.114894,68.052276,252.17049,261.574313,-236.183661,19.797341,19.485572,-261.454282,4.86585,5
52.92108,62.925406,247.63598,254.66343,-232.608708,17.486785,17.348221,-254.38405,4.169566,7
31.095508,39.906451,169.864648,177.413964,-154.108181,18.908799,18.700953,-177.63636,5.037843,6
21.238407,39.958412,199.836748,213.128852,-188.010305,15.15198,15.048057,-208.372294,0.52689,5
63.133252,122.317428,311.301492,344.487585,-320.134951,15.190086,15.120804,-319.632656,1.03923,6
44.032196,98.363165,302.967556,334.09528,-309.085159,16.364416,15.290545,-311.607025,1.561617,5
31.312014,43.613039,204.787468,214.7743,-189.403393,18.086075,17.618421,-213.295302,3.127911,6
50.087445,87.399284,271.489265,295.626432,-267.813853,20.909317,20.407023,-281.486662,4.686237,7
45.216918,78.669748,305.409055,333.211934,-296.828475,16.322847,16.149642,-320.813915,-3.807048,6
45.216918,78.669748,305.409055,333.211934,-296.828475,16.322847,16.149642,-320.813915,-3.807048,6
31.796989,46.644128,211.864801,222.187478,-199.35593,21.463574,21.134484,-219.281443,7.811203,7
43.800101,55.425626,229.58524,236.615461,-216.244984,19.29851,18.934779,-235.443036,6.943618,7
2.378106,13.804445,236.083548,245.241074,-222.266979,19.341811,19.359132,-244.097747,6.074475,6
9.301113,20.749969,239.582464,248.739816,-225.760698,19.312367,19.347008,-247.601859,6.074302,6
71.504253,82.930593,233.345002,241.240036,-218.454562,19.168606,18.822196,-240.26801,5.556765,7
2.435263,11.015843,224.217441,230.917014,-208.292966,17.725808,17.310116,-231.169893,4.343983,6
42.359035,77.73444,256.227819,275.829091,-253.016596,20.808858,20.202641,-262.903142,7.113186,7
26.242302,52.186691,167.94311,180.67022,-162.05587,20.834839,20.626993,-172.583275,9.713341,7
38.616073,54.836729,161.797794,171.386427,-149.889945,15.510515,14.869656,-167.816671,2.608469,6
35.981623,46.176475,181.401665,189.53832,-165.61229,18.66458,17.64267,-189.085042,4.170259,6
0.611414,11.829907,234.611478,243.353138,-220.742947,19.30717,19.428414,-242.38319,6.247507,6
36.750654,47.856564,245.094889,250.870239,-230.542198,15.921011,15.955652,-250.415749,3.991338,5
16.508176,38.087797,201.38676,212.176224,-194.200481,22.462967,22.947941,-206.165488,12.313669,7
16.118465,31.557966,149.926318,159.5392,-137.760393,22.956601,22.540909,-156.463078,10.063215,6
13.399145,23.17484,252.674689,261.158621,-237.010022,19.319295,19.336615,-260.874218,5.210355,7
119.845792,128.327644,316.865878,326.387654,-299.290759,17.488517,17.055504,-326.612128,1.571663,6
38.565843,70.303942,207.872078,223.98881,-204.764779,17.275475,17.223513,-212.953915,5.551223,6
31.99271,42.539168,144.695524,151.762292,-131.135299,21.267852,20.904121,-151.10238,8.677575,6
16.118465,31.557966,149.926318,159.5392,-137.760393,22.956601,22.540909,-156.463078,10.063215,6
19.369524,41.110226,174.139695,185.537283,-166.92224,15.972973,15.946992,-179.365293,4.512685,6
16.508176,38.087797,201.38676,212.176224,-194.200481,22.462967,22.947941,-206.165488,12.313669,7
38.903593,49.865743,173.793632,182.488873,-159.661829,21.146608,21.042685,-181.499526,7.63869,7
13.399145,23.17484,252.674689,261.158621,-237.010022,19.319295,19.336615,-260.874218,5.210355,7
33.012888,83.744657,330.524831,359.850876,-335.582419,15.32865,15.068842,-338.977239,1.041655,7
33.012888,83.744657,330.524831,359.850876,-335.582419,15.32865,15.068842,-338.977239,1.041655,7
40.313483,65.644726,140.889862,156.681316,-133.502666,19.77136,19.632796,-148.588828,6.074649,6
33.012888,83.744657,330.524831,359.850876,-335.582419,15.32865,15.068842,-338.977239,1.041655,7
72.482862,121.71121,370.239543,396.327866,-375.310988,16.128857,15.037665,-376.322506,3.467739,6
39.241343,63.73947,209.585076,224.9934,-200.502201,18.938244,18.609154,-217.438194,4.686929,8
41.008035,54.490318,225.311578,235.108577,-211.621448,18.383987,18.505231,-233.095414,4.860654,8
3.060534,31.02103,121.457984,142.686346,-112.324881,20.339473,19.629332,-133.0506,2.78202,5
-1.262665,28.215108,198.136566,214.168082,-193.531043,17.595904,17.11093,-204.058448,5.032993,4
4.115353,32.943606,150.799964,170.745569,-143.379859,18.210782,17.864372,-160.748864,2.261366,8
16.709094,34.277285,135.46889,148.748523,-125.331196,18.936511,19.473447,-144.290225,5.727892,6
33.012888,83.744657,330.524831,359.850876,-335.582419,15.32865,15.068842,-338.977239,1.041655,7
42.989501,52.654345,209.21996,218.775338,-192.471028,18.307777,18.08261,-218.486431,2.956264,6
51.984041,78.219414,165.139613,180.999309,-157.506465,20.017311,19.705542,-172.564915,6.073609,6
40.313483,65.644726,140.889862,156.681316,-133.502666,19.77136,19.632796,-148.588828,6.074649,6
32.761741,52.654345,268.662731,281.787346,-258.971907,20.568103,20.845231,-276.46562,7.634014,8
20.798466,50.904973,209.29132,229.514053,-202.25573,18.917459,18.2766,-219.011589,2.954186,6
87.369839,97.982114,229.931304,235.870679,-216.911478,19.497696,19.341811,-235.226183,7.80999,6
31.55277,40.209559,115.957684,119.961839,-101.143453,15.584993,15.455089,-120.362289,4.1687,5
19.961886,30.362851,226.939186,234.173269,-212.502542,16.809553,17.000079,-233.720165,4.168353,6
30.14288,89.373822,615.2073,650.78345,-622.019455,18.666312,18.198658,-625.681011,2.424698,3
24.553552,33.515183,233.362669,241.534485,-217.992451,18.072218,17.136911,-241.596839,3.997573,5
38.8499,49.77914,181.625619,192.25764,-166.296969,19.364328,18.532944,-191.273142,3.825061,7
24.834144,71.152647,223.586975,253.814725,-222.752126,17.826267,17.081485,-235.177859,-0.169741,4
16.217192,37.550862,154.935236,167.264146,-146.574626,20.381042,19.861427,-161.269345,7.635053,6
35.843059,45.492314,187.299644,191.859268,-174.714563,15.451625,15.564209,-191.761407,4.862733,5
40.069263,80.10735,378.570361,407.430311,-373.83147,17.954439,16.98449,-391.934865,-1.381657,4
20.798466,50.904973,209.29132,229.514053,-202.25573,18.917459,18.2766,-219.011589,2.954186,6
38.136295,46.973218,227.021631,234.086667,-211.308466,20.077933,19.454395,-234.33435,6.250971,6
52.178031,61.002829,247.284894,255.546776,-231.393328,22.334795,21.693936,-255.607398,7.811549,6
53.65547,62.960047,275.017972,283.96973,-259.131602,19.540997,19.211908,-283.854895,5.037323,5
41.650626,50.714448,144.76879,155.676727,-128.083945,17.741396,17.758717,-155.547342,2.091798,7
23.155787,34.156042,155.058038,162.050674,-141.702194,16.767984,16.334971,-161.260512,4.342598,5
