@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R10-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
-10.288382,247.354176,1.506884,202.130329,-246.725441,-235.252337,40.876399,-12.28024,-229.266369,7
-7.898152,280.315103,1.402961,190.005974,-274.533517,-264.446053,73.612159,-13.787124,-222.589313,6
-7.239972,170.814851,1.593487,120.723941,-168.486974,-157.381065,36.892682,-12.782535,-152.413543,6
-7.898152,280.315103,1.402961,190.005974,-274.533517,-264.446053,73.612159,-13.787124,-222.589313,6
-4.884383,149.857036,0.848705,80.193952,-145.471483,-136.021414,56.118446,-10.357664,-108.284352,5
-10.184459,356.92371,1.593487,264.657363,-355.366596,-344.399251,87.295361,-12.003112,-291.644447,7
-11.015843,262.024646,1.351,195.202126,-266.484677,-252.714873,67.549981,-12.851817,-221.815087,6
-10.513548,198.856753,2.06114,143.067397,-201.120544,-188.590888,54.039985,-12.453445,-170.220757,6
-11.275651,311.318812,1.853294,192.777255,-312.188302,-299.4508,114.315353,-13.787124,-222.069698,7
-9.993933,178.661041,1.541525,113.102918,-183.18689,-169.562578,65.12511,-12.384163,-140.23203,6
8.781498,374.971679,1.680089,236.25173,-373.572182,-363.380795,98.034076,-10.929241,-279.539144,5
12.557368,291.781279,1.212436,149.64919,-290.579236,-280.425954,97.860871,-9.075946,-194.138647,5
-7.274613,205.473187,0.883346,157.963034,-208.441922,-195.108595,41.222809,-12.418804,-186.843249,5
8.452408,244.877343,2.338269,139.949705,-246.399816,-235.041027,68.589212,-10.773356,-182.487141,5
-10.513548,198.856753,2.06114,143.067397,-201.120544,-188.590888,54.039985,-12.453445,-170.220757,6
-11.067805,282.930499,1.264397,188.100718,-283.424134,-271.69815,91.279078,-13.076984,-214.592435,6
-8.504369,334.995947,1.524205,227.764681,-341.198421,-327.199986,108.772791,-10.8946,-253.608611,6
-12.141676,226.742771,1.576166,153.286496,-230.603512,-216.230955,72.919339,-14.358701,-182.140731,7
-12.141676,226.742771,1.576166,153.286496,-230.603512,-216.230955,72.919339,-14.358701,-182.140731,7
-1.610807,338.702535,1.195115,219.88385,-336.816332,-325.329371,93.097731,-13.596599,-257.886777,8
5.265434,311.821107,1.316359,199.878663,-313.778324,-301.151674,77.942286,-12.765214,-242.7296,6
-10.548189,335.515562,2.494153,275.742489,-330.773207,-319.992923,46.765372,-14.705111,-309.105251,6
-8.712216,224.958759,1.680089,144.453037,-222.916671,-212.849992,73.785364,-10.946561,-170.955147,6
-9.664844,254.472905,1.645448,158.309444,-253.0838,-242.317372,90.066642,-11.91651,-185.551139,6
3.75855,111.873162,0.814064,67.203571,-117.415724,-103.039703,22.17025,-11.102446,-104.615869,4
-9.699485,233.497769,1.628128,130.769836,-233.130575,-221.376878,97.860871,-12.107035,-158.635069,7
8.746857,435.073842,1.749371,318.697349,-434.415663,-423.39982,78.461902,-10.58283,-361.323119,4
-8.885421,299.436944,1.784012,242.313908,-299.014323,-287.267555,50.229473,-12.158997,-271.492036,6
1.732051,414.219951,1.576166,310.729915,-411.990801,-401.328296,75.517415,-11.518138,-348.597742,6
0.051962,416.714104,1.732051,316.445683,-416.878649,-404.875537,77.595876,-11.622061,-353.468269,6
0.051962,416.714104,1.732051,316.445683,-416.878649,-404.875537,77.595876,-11.622061,-353.468269,6
7.880831,400.22498,2.078461,317.658118,-405.639371,-392.489641,52.481139,-10.790677,-358.718115,3
-9.439677,264.241671,1.818653,185.675847,-270.858105,-256.118353,79.674337,-12.193638,-213.319377,6
-10.149818,141.577833,2.165064,96.12882,-142.14941,-129.713285,41.569219,-12.401484,-125.10603,5
-0.450333,143.431127,1.385641,103.923048,-145.17357,-132.630059,20.957815,-11.24101,-138.383931,5
-1.420282,189.780807,1.489564,113.795738,-191.783058,-179.932366,60.275368,-10.271061,-146.022275,7
-11.639381,188.014115,1.870615,151.727651,-189.010044,-176.435356,33.08217,-13.769804,-180.00338,5
-8.833459,249.103547,1.749371,205.940841,-252.624806,-237.926623,40.010374,-13.128945,-236.187644,4
-11.630721,140.313436,1.489564,95.262794,-142.653437,-129.495047,44.513706,-13.319471,-122.119974,5
-3.619986,191.634101,1.333679,139.949705,-192.14852,-179.359057,34.814221,-12.921099,-174.654807,4
23.296083,428.249562,1.524205,291.937164,-432.964204,-420.399908,74.564787,-10.132497,-347.158407,5
-10.91192,174.694644,1.472243,120.204326,-174.557812,-162.533916,49.536653,-13.406073,-148.438486,7
-9.716805,170.329876,1.472243,114.315353,-171.213222,-159.175469,50.749089,-12.747894,-142.357256,5
-9.21451,197.090061,0.952628,143.240602,-196.334887,-185.080021,48.843833,-11.622061,-169.540061,5
-10.115177,116.861468,1.645448,94.050359,-116.828559,-105.168393,17.840123,-12.695932,-121.557058,5
-8.746857,136.71077,1.402961,102.017793,-143.555835,-129.276808,38.451528,-10.686753,-126.477814,5
-7.932793,217.909312,1.69741,130.423426,-210.799244,-200.337657,64.7787,-16.090752,-167.775101,6
2.598076,271.585567,1.524205,200.051868,-275.243658,-262.939169,49.883063,-10.2191,-235.267925,5
-9.820728,222.27408,2.078461,121.070351,-223.353148,-212.91581,100.112537,-10.686753,-144.960528,6
-12.366843,160.543789,1.402961,115.527789,-161.331872,-148.514696,42.088835,-14.393342,-143.647634,5
-9.075946,213.07689,2.147743,172.858671,-221.356093,-205.698354,41.91563,-12.436125,-201.524111,4
-10.115177,116.861468,1.645448,94.050359,-116.828559,-105.168393,17.840123,-12.695932,-121.557058,5
-8.642934,199.809381,1.472243,138.217654,-206.358265,-191.892177,61.314599,-12.193638,-165.60311,5
-10.600151,203.879701,1.402961,145.145858,-204.5552,-191.997832,55.945241,-12.453445,-172.910632,6
8.105998,350.237994,1.229756,263.271723,-353.108002,-340.491744,55.772036,-9.682164,-303.62331,5
-10.600151,203.879701,1.402961,145.145858,-204.5552,-191.997832,55.945241,-12.453445,-172.910632,6
-7.274613,299.125174,1.281718,202.476739,-296.220525,-287.134187,90.413052,-9.353074,-226.48816,4
-11.448856,221.165568,1.870615,154.152522,-222.717485,-209.221345,62.353829,-14.739752,-184.664329,7
2.37291,330.371371,1.437602,229.496732,-331.947537,-320.186912,77.076261,-10.496228,-265.748555,5
-3.793191,384.705805,1.628128,305.706968,-385.14055,-373.809473,66.164341,-10.721394,-336.314037,5
-3.637307,360.439773,1.610807,280.419026,-360.902231,-349.55037,66.857161,-10.738715,-311.175052,5
-9.941972,286.082832,1.853294,188.966743,-288.660123,-275.070453,93.877154,-13.042343,-218.512066,6
14.133535,226.240476,1.524205,137.178424,-231.862713,-217.950881,44.167296,-11.223689,-186.344418,5
-1.264397,307.923993,1.662769,180.999309,-308.03138,-297.476262,108.945996,-10.426946,-212.837867,6
-9.612882,228.111091,1.437602,154.845342,-228.843749,-216.241347,65.644726,-13.856406,-185.057504,7
-5.888973,162.397084,1.454923,124.10144,-165.126796,-150.158413,19.831982,-16.69697,-163.273501,7
-10.929241,267.515247,1.593487,186.195462,-265.885387,-254.318752,75.171005,-13.250189,-214.911132,6
-11.518138,298.432354,1.506884,229.323527,-300.753302,-286.948857,66.510751,-14.376022,-258.387339,7
14.133535,226.240476,1.524205,137.178424,-231.862713,-217.950881,44.167296,-11.223689,-186.344418,5
1.939897,214.185403,1.264397,140.12291,-217.950881,-203.942054,46.938577,-13.752483,-181.023558,7
0.190526,343.240509,1.333679,275.396078,-345.287793,-332.047996,42.781655,-13.735163,-314.595852,5
10.340343,333.021409,1.645448,254.611469,-332.035872,-321.293693,36.719477,-10.617471,-298.728535,6
-10.513548,231.263424,1.264397,160.734315,-225.473178,-214.138637,54.039985,-16.419842,-195.422096,7
1.593487,322.109489,1.593487,225.68622,-324.104811,-311.36731,72.399724,-11.656702,-263.777482,6
-9.87269,237.94914,1.887935,151.900856,-241.314515,-228.244459,85.736515,-11.812587,-178.493032,5
17.164624,352.974634,1.316359,215.986736,-351.795107,-340.85201,80.020747,-10.929241,-268.327579,5
-0.969948,405.455774,1.420282,332.207345,-403.505484,-392.66631,50.402679,-11.795266,-367.56543,6
-1.818653,214.133441,1.247077,142.547781,-215.486173,-204.224379,57.330882,-9.647523,-173.050928,7
-0.519615,279.518359,1.091192,168.355338,-278.880965,-268.066039,90.932667,-10.600151,-201.423653,6
-0.519615,279.518359,1.091192,168.355338,-278.880965,-268.066039,90.932667,-10.600151,-201.423653,6
18.377059,337.455459,1.36832,225.253208,-341.182832,-328.826382,57.9371,-10.686753,-276.785183,6
-2.805922,258.352698,0.935307,186.888282,-256.438782,-245.613465,52.307934,-11.674022,-219.944472,7
7.413177,284.679871,1.974538,159.002264,-288.505971,-276.662208,95.435999,-9.595561,-198.110239,5
-7.032126,238.243589,1.628128,178.747643,-229.882979,-221.333577,38.797938,-13.250189,-212.094818,8
-11.795266,225.807464,1.281718,143.240602,-224.548263,-212.690643,77.422671,-13.908368,-171.460906,8
18.377059,337.455459,1.36832,225.253208,-341.182832,-328.826382,57.9371,-10.686753,-276.785183,6
-6.183421,231.731078,1.247077,183.597386,-231.464342,-219.734894,34.641016,-12.834496,-215.321628,7
18.08261,375.872346,1.887935,231.921603,-382.213384,-368.647962,92.145103,-10.8946,-284.023423,6
14.739752,316.532285,1.420282,222.568529,-320.086453,-308.024452,47.977807,-10.132497,-269.475929,6
-10.686753,282.185718,1.437602,226.552246,-281.685155,-269.955707,51.788319,-12.436125,-253.90306,6
-1.628128,237.810576,1.091192,166.796493,-242.57718,-228.402076,53.17396,-12.990381,-202.913216,7
4.537973,324.742206,1.091192,212.349429,-329.167596,-316.627548,88.334591,-9.89001,-248.384746,5
-10.738715,184.09968,1.229756,122.455992,-176.560063,-167.650394,50.229473,-12.834496,-150.994993,8
3.360179,252.914059,1.091192,149.30278,-251.493777,-240.33937,72.226519,-11.91651,-189.018705,6
-2.805922,258.352698,0.935307,186.888282,-256.438782,-245.613465,52.307934,-11.674022,-219.944472,7
6.668396,219.814568,1.02191,134.060733,-218.603864,-207.411352,48.324218,-11.760625,-176.670914,6
-13.735163,227.920566,1.732051,182.558155,-217.48496,-207.387103,26.327172,-18.377059,-219.009164,7
-0.519615,279.518359,1.091192,168.355338,-278.880965,-268.066039,90.932667,-10.600151,-201.423653,6
-10.357664,200.519522,1.472243,102.537408,-195.465398,-185.083485,84.004464,-14.774393,-134.479889,6
-11.431535,271.135233,1.610807,151.381241,-266.505462,-256.123549,110.331636,-13.787124,-180.994113,5
-1.69741,212.903685,1.402961,180.652899,-215.595292,-202.210004,12.470766,-13.128945,-217.361984,5
7.413177,284.679871,1.974538,159.002264,-288.505971,-276.662208,95.435999,-9.595561,-198.110239,5
-5.577204,347.293507,1.628128,279.033385,-339.520063,-330.315945,44.340501,-13.839086,-314.87298,7
-7.032126,238.243589,1.628128,178.747643,-229.882979,-221.333577,38.797938,-13.250189,-212.094818,8
-12.26292,165.757262,1.281718,100.458947,-162.849149,-150.097791,55.772036,-16.108073,-133.075196,7
-13.28483,148.454075,1.351,106.174715,-141.692148,-131.175136,30.137684,-16.263957,-137.846996,7
-6.997485,266.978311,1.489564,226.205835,-276.688188,-261.252152,42.95486,-10.842638,-252.820528,4
-12.26292,165.757262,1.281718,100.458947,-162.849149,-150.097791,55.772036,-16.108073,-133.075196,7
-13.735163,178.678361,1.69741,138.044449,-179.423143,-166.03439,37.585503,-15.657739,-167.853044,6
9.526279,318.558785,1.351,190.525589,-317.150627,-306.28374,85.736515,-11.050484,-235.605675,6
-10.461587,188.066077,1.454923,135.792783,-188.712132,-176.43882,48.151012,-12.851817,-163.7706,5
-8.642934,56.741984,0.848705,33.948196,-55.915796,-44.214061,17.493713,-11.674022,-60.713577,4
-9.179869,177.587169,1.333679,105.308689,-177.661647,-166.098476,65.471521,-12.592009,-133.407749,8
-9.569581,124.517133,1.125833,89.373822,-120.775903,-110.201733,26.846788,-12.488086,-117.233859,5
3.498743,382.627344,1.69741,302.589276,-387.499603,-373.407637,56.811266,-11.067805,-341.323128,5
-9.569581,124.690338,1.125833,89.373822,-120.602698,-110.201733,26.673582,-12.488086,-117.233859,5
13.025022,249.20747,0.848705,171.646235,-249.758262,-238.229732,33.774991,-9.907331,-216.62413,5
11.301632,194.058972,1.333679,103.230228,-194.559535,-183.503855,49.017038,-9.803408,-147.646939,6
-9.058626,215.241954,1.351,147.917139,-212.441228,-202.038531,59.582548,-12.003112,-175.115533,6
-11.674022,168.268736,1.36832,82.359016,-164.839275,-153.788791,78.202094,-13.943009,-111.47479,7
-11.015843,221.58126,1.576166,192.95046,-230.896229,-214.223508,33.255376,-13.63124,-220.850334,5
-11.448856,241.205395,1.541525,198.319817,-249.685516,-233.504698,46.938577,-13.752483,-226.094984,5
12.297561,325.798757,1.576166,235.55891,-325.284338,-314.362025,45.552936,-10.392305,-281.220965,6
-13.865067,304.009558,0.935307,157.703226,-298.210652,-287.387066,134.32054,-16.939457,-189.39456,7
-5.343377,186.767039,1.056551,119.771313,-181.983114,-171.32927,42.521847,-15.190086,-156.980961,7
-8.833459,185.45068,1.264397,134.580348,-182.52871,-173.113282,43.994091,-10.790677,-159.838845,5
-6.027537,214.705018,1.056551,136.312399,-215.777158,-202.270625,61.661009,-15.138124,-172.164118,7
-8.296523,284.731832,1.229756,210.963788,-286.779116,-275.132807,72.226519,-10.23642,-235.337207,6
-4.520653,232.094808,1.489564,173.205081,-232.98335,-221.385538,46.592167,-11.25833,-203.694371,6
14.722432,290.066549,1.472243,207.239879,-291.758762,-279.991209,35.420439,-10.271061,-254.883401,5
-8.504369,204.88429,1.472243,146.704703,-211.703374,-197.16454,57.850497,-12.141676,-174.221795,5
-4.122281,230.79577,1.316359,178.920848,-232.125985,-219.333058,37.585503,-12.384163,-212.068837,5
11.60474,289.668177,1.402961,204.641803,-289.792885,-278.510306,41.309412,-10.496228,-250.475331,6
-6.685716,325.105937,1.420282,178.054823,-317.923122,-307.901476,122.629197,-15.415252,-215.351073,8
0.103923,310.071736,1.333679,158.655854,-304.319595,-293.965395,117.25984,-14.341381,-200.569751,8
-5.78505,236.321012,1.801333,157.270213,-245.400423,-229.978242,77.942286,-11.015843,-186.095003,5
-3.100371,167.125582,1.437602,100.632152,-172.297486,-157.138577,48.670628,-14.739752,-138.747662,5
-11.483497,107.802842,1.36832,67.549981,-112.746115,-98.581404,42.435245,-12.921099,-94.022646,6
0.207846,259.928865,1.905256,188.273923,-268.048719,-252.380587,55.425626,-12.176317,-225.630795,5
-5.78505,236.321012,1.801333,157.270213,-245.400423,-229.978242,77.942286,-11.015843,-186.095003,5
-9.89001,238.243589,1.299038,177.362003,-238.766668,-226.566102,56.464856,-12.557368,-205.060959,5
-10.063215,239.99296,1.316359,179.267259,-240.46581,-228.2791,56.638061,-12.540048,-206.812063,5
3.256256,395.323276,1.02191,250.281342,-397.642492,-385.764088,121.763172,-9.976613,-285.318997,5
-11.292971,269.385862,1.264397,233.653654,-276.693384,-261.125712,39.837169,-13.111625,-260.290863,5
-8.677575,332.155383,1.402961,302.589276,-340.415534,-325.107669,33.948196,-10.963882,-328.152614,5
-3.637307,204.381995,1.489564,132.155477,-203.697835,-192.006492,52.481139,-13.163586,-167.37673,6
1.489564,391.339559,1.004589,262.925313,-392.191728,-380.683983,104.789074,-11.015843,-298.262613,5
3.429461,388.204548,0.987269,246.644035,-390.903083,-378.837617,118.29907,-9.993933,-281.818523,5
3.256256,395.323276,1.02191,250.281342,-397.642492,-385.764088,121.763172,-9.976613,-285.318997,5
-7.257293,148.28087,0.658179,93.011128,-147.324778,-135.865529,49.883063,-10.548189,-118.901824,4
-9.482978,191.911229,0.727461,129.384195,-185.667186,-176.045644,51.961524,-12.297561,-157.287534,6
-1.506884,304.09616,1.281718,223.780964,-309.280188,-295.967646,69.455237,-9.578241,-254.668626,4
-8.677575,308.8593,1.454923,249.242111,-310.393897,-297.400052,54.5596,-12.26292,-278.333637,4
19.0872,241.378601,1.160474,164.804634,-246.74103,-233.400775,24.162109,-10.115177,-216.135692,6
19.0872,241.378601,1.160474,164.804634,-246.74103,-233.400775,24.162109,-10.115177,-216.135692,6
-3.533384,340.296022,1.125833,193.816485,-337.280522,-328.121437,130.077016,-10.617471,-223.623348,6
19.0872,241.378601,1.160474,164.804634,-246.74103,-233.400775,24.162109,-10.115177,-216.135692,6
-9.023985,274.339527,1.974538,176.149567,-277.309995,-264.856549,97.341255,-10.929241,-202.260233,6
19.0872,241.378601,1.160474,164.804634,-246.74103,-233.400775,24.162109,-10.115177,-216.135692,6
0.32909,273.231015,1.749371,198.493023,-272.186588,-261.181137,48.843833,-12.210958,-235.830842,7
-3.533384,340.296022,1.125833,193.816485,-337.280522,-328.121437,130.077016,-10.617471,-223.623348,6
-11.58742,135.567617,1.506884,98.900101,-139.695094,-126.140064,38.624733,-12.695932,-124.747495,6
-1.143154,237.152397,1.264397,153.632907,-233.220641,-223.070824,58.370112,-11.91651,-189.728845,5
-9.162549,153.511663,1.02191,118.125865,-152.058472,-141.316293,31.69653,-10.859959,-142.826642,5
-10.704074,206.841507,1.818653,155.191752,-207.717925,-195.39958,48.497423,-12.782535,-182.949599,6
-12.072394,140.313436,1.299038,90.066642,-139.92026,-127.889435,47.111782,-13.492676,-117.334318,5
-9.023985,274.339527,1.974538,176.149567,-277.309995,-264.856549,97.341255,-10.929241,-202.260233,6
-3.810512,208.850686,1.610807,156.750598,-211.670465,-198.860217,40.183579,-11.292971,-188.738112,6
-1.558846,212.245506,1.36832,169.048159,-217.753428,-203.377406,30.830504,-11.189048,-202.061047,5
-14.064253,220.334183,1.974538,185.502641,-218.453176,-205.812669,27.193198,-16.956777,-217.691074,6
-10.548189,187.788949,1.524205,117.779455,-187.104788,-174.634023,63.046649,-13.821765,-148.168286,5
10.58283,381.414908,1.316359,263.791338,-382.616952,-370.270893,75.34421,-11.414215,-310.269189,6
4.052999,309.517479,1.472243,186.022257,-309.947028,-299.284523,94.916384,-10.56551,-222.998077,5
8.712216,354.135108,1.472243,273.490823,-353.184212,-342.459354,41.91563,-10.461587,-316.170286,7
-8.279203,339.239471,1.437602,290.984536,-338.560507,-326.997336,41.222809,-11.674022,-319.404025,6
-5.871652,293.357445,1.36832,223.780964,-305.471409,-288.552736,72.746134,-10.790677,-251.085013,5
-2.979127,198.198574,1.056551,127.305734,-200.755081,-188.523338,58.370112,-10.686753,-157.869503,5
-1.558846,212.245506,1.36832,169.048159,-217.753428,-203.377406,30.830504,-11.189048,-202.061047,5
3.619986,226.413682,1.402961,166.103672,-228.66708,-215.829119,31.869735,-12.089715,-206.063817,6
-10.548189,187.788949,1.524205,117.779455,-187.104788,-174.634023,63.046649,-13.821765,-148.168286,5
-9.058626,244.929305,1.333679,171.12662,-242.617017,-231.687776,64.43229,-12.799855,-200.077849,6
-9.318433,253.017982,1.316359,162.639571,-252.094799,-238.283426,75.863825,-16.662329,-198.920839,7
10.028574,399.272352,1.991858,256.68993,-399.748666,-389.113874,103.403433,-10.011254,-299.428283,5
-8.764177,327.167077,1.385641,278.51377,-330.963732,-318.226231,49.017038,-10.756036,-303.26824,5
-10.080536,193.556678,1.351,107.04074,-190.861607,-179.814587,76.903056,-13.596599,-136.717698,8
-9.456997,257.954327,1.091192,167.316108,-259.397125,-247.383621,87.814976,-11.725984,-193.180823,6
-8.85078,104.096254,1.593487,83.831259,-107.494537,-94.930241,19.052559,-11.25833,-109.711562,5
-14.064253,220.334183,1.974538,185.502641,-218.453176,-205.812669,27.193198,-16.956777,-217.691074,6
-4.070319,245.881933,1.69741,162.466366,-245.286107,-233.435416,65.298315,-13.059663,-197.117774,7
14.116214,194.093613,1.281718,110.071829,-196.944569,-185.007275,37.4989,-10.807997,-157.211324,6
15.294009,233.237962,1.402961,121.676569,-236.178984,-223.992275,64.172482,-9.941972,-169.824118,7
3.775871,385.779676,1.420282,297.393124,-384.437337,-373.525417,58.716522,-10.859959,-335.80135,6
13.509996,251.718944,1.576166,127.82535,-257.057124,-243.903931,80.886773,-10.686753,-174.715429,6
-4.070319,245.881933,1.69741,162.466366,-245.286107,-233.435416,65.298315,-13.059663,-197.117774,7
15.294009,233.237962,1.402961,121.676569,-236.178984,-223.992275,64.172482,-9.941972,-169.824118,7
14.116214,194.093613,1.281718,110.071829,-196.944569,-185.007275,37.4989,-10.807997,-157.211324,6
-1.593487,171.992645,1.472243,124.880863,-173.222401,-160.682353,25.114737,-13.336791,-161.790866,7
-10.721394,173.724696,1.420282,94.396769,-172.171046,-160.815721,73.265749,-12.990381,-122.461188,6
-10.738715,142.201371,1.437602,82.272413,-141.33881,-129.657859,54.5596,-12.990381,-110.335101,7
3.152332,342.426445,1.299038,258.42198,-342.901027,-332.113814,58.196907,-10.2191,-293.970591,5
-9.612882,183.909155,1.03923,148.090344,-176.307184,-167.522222,23.382686,-12.505407,-176.497709,6
-9.612882,183.909155,1.03923,148.090344,-176.307184,-167.522222,23.382686,-12.505407,-176.497709,6
-8.140639,352.801429,1.351,324.759526,-361.189751,-345.919991,31.869735,-10.756036,-350.451036,5
16.437162,304.390609,1.402961,163.592199,-307.444214,-295.794441,90.846065,-10.149818,-211.85233,6
3.152332,342.426445,1.299038,258.42198,-342.901027,-332.113814,58.196907,-10.2191,-293.970591,5
-11.379574,247.025086,1.541525,146.011883,-242.260214,-231.784771,91.105872,-13.994971,-175.957309,6
-13.856406,229.895104,1.610807,161.946751,-229.514053,-216.159941,63.219854,-16.056111,-192.95046,6
-11.552779,109.569534,1.143154,76.210236,-117.342978,-101.77877,38.451528,-13.059663,-102.100931,6
0.294449,335.480921,1.195115,265.523389,-337.483172,-325.268749,49.536653,-11.102446,-300.503887,5
-11.275651,280.470987,1.524205,210.270968,-280.938641,-267.982901,65.817931,-13.97765,-239.594588,6
-9.612882,183.909155,1.03923,148.090344,-176.307184,-167.522222,23.382686,-12.505407,-176.497709,6
-12.245599,108.842073,1.593487,81.059978,-118.15531,-101.832463,33.774991,-13.96033,-107.763005,6
-0.814064,302.71052,1.472243,209.404943,-305.767589,-292.309555,72.572929,-12.869138,-246.704657,5
-13.250189,172.408337,1.177795,129.903811,-174.601114,-160.498756,41.91563,-14.99956,-158.302516,8
10.513548,388.221868,1.489564,318.524144,-393.728058,-380.515974,34.467811,-10.842638,-361.875643,5
-2.009179,230.224193,1.351,162.639571,-229.9003,-217.834834,43.474475,-13.994971,-200.386154,8
-13.250189,172.408337,1.177795,129.903811,-174.601114,-160.498756,41.91563,-14.99956,-158.302516,8
-11.466176,390.456214,1.333679,347.882405,-387.158389,-376.398889,35.940054,-13.28483,-375.778815,6
-5.040268,237.481486,1.558846,122.975607,-229.576406,-219.336522,86.429335,-15.571137,-162.736566,7
-9.959292,208.816045,1.835974,160.734315,-211.608111,-198.766687,47.458192,-11.847228,-187.186195,6
-0.814064,302.71052,1.472243,209.404943,-305.767589,-292.309555,72.572929,-12.869138,-246.704657,5
-11.951151,191.149127,1.610807,122.455992,-188.407291,-176.327968,58.716522,-15.657739,-154.666941,7
-10.756036,166.34616,1.558846,111.890482,-161.78567,-150.174001,38.797938,-16.558406,-146.647546,6
-11.951151,191.149127,1.610807,122.455992,-188.407291,-176.327968,58.716522,-15.657739,-154.666941,7
-1.905256,202.130329,1.385641,144.626242,-201.75101,-190.28137,35.333836,-12.817176,-180.412144,5
-14.445304,199.75742,1.402961,143.413807,-204.075422,-188.424611,57.504087,-16.056111,-173.591328,6
-14.098894,178.920848,1.281718,133.108105,-179.86828,-165.762458,43.561078,-15.934867,-163.188631,3
12.730573,419.953039,1.229756,310.037095,-424.27797,-411.800276,69.801648,-9.768767,-354.06063,6
-8.123318,210.738622,1.576166,120.377531,-210.444173,-196.795613,75.171005,-15.986829,-156.733278,7
-6.096819,174.694644,1.576166,104.182856,-174.06591,-160.37578,50.316076,-16.35056,-143.252726,7
-4.035678,238.468755,1.281718,167.662518,-239.651746,-226.287242,54.5596,-13.198227,-202.949589,6
-9.405036,278.548411,1.402961,184.809821,-281.193252,-268.09202,92.491513,-11.570099,-211.720695,6
-9.976613,347.674559,1.36832,255.131084,-350.660614,-337.258005,90.239847,-12.93842,-282.833505,5
-10.756036,166.34616,1.558846,111.890482,-161.78567,-150.174001,38.797938,-16.558406,-146.647546,6
-7.413177,212.643878,1.558846,134.060733,-212.844796,-200.543771,67.030366,-13.388753,-165.923539,5
-13.267509,238.105025,1.385641,156.404188,-233.288191,-221.011415,68.242802,-18.06529,-191.216677,7
-7.863511,288.542344,1.853294,231.748398,-300.992325,-283.696066,62.527034,-11.275651,-259.267221,5
-7.084088,316.532285,1.229756,228.977117,-321.432257,-308.133571,86.775745,-9.959292,-254.921506,6
-9.249151,335.325036,1.437602,263.098518,-335.920862,-323.644086,66.337546,-12.470766,-291.944092,7
-6.425908,258.387339,1.402961,170.433799,-257.464156,-243.53154,64.951905,-17.874764,-211.426246,7
-13.267509,238.105025,1.385641,156.404188,-233.288191,-221.011415,68.242802,-18.06529,-191.216677,7
-2.892525,239.005691,0.935307,178.228028,-237.538644,-226.512408,42.088835,-11.795266,-211.194151,5
19.069879,411.050298,2.424871,265.783196,-416.104422,-402.497431,90.846065,-11.223689,-319.767756,4
-4.191563,299.263739,1.385641,209.231738,-302.320808,-289.001337,75.863825,-12.851817,-243.05003,7
-12.26292,151.294638,1.281718,93.357539,-150.366259,-138.280008,53.86678,-13.943009,-121.44101,6
-11.275651,138.425501,1.229756,89.893437,-138.295597,-126.205882,45.206526,-12.95574,-117.181897,7
6.200742,346.669969,1.645448,239.542627,-351.448697,-336.850973,75.69062,-12.557368,-283.327139,5
-2.598076,292.751227,1.281718,185.069629,-285.850737,-276.736686,83.398246,-11.570099,-220.067447,7
-8.928722,271.464323,1.299038,209.404943,-269.023863,-259.468139,56.464856,-10.686753,-233.906533,5
-8.928722,275.084309,1.281718,219.797247,-272.335545,-262.928777,49.363448,-10.704074,-244.284982,6
-12.592009,299.973879,1.385641,192.60405,-297.658127,-285.419456,99.592921,-15.432573,-223.595635,7
-9.855369,268.952849,1.784012,157.616623,-270.428557,-259.769516,110.851252,-10.600151,-181.175979,5
-8.331164,193.487396,1.576166,126.786119,-190.530785,-179.85096,58.196907,-11.24101,-155.612641,6
-8.902741,281.337013,2.199705,221.009683,-283.37044,-271.699882,58.716522,-10.513548,-246.789527,6
-0.554256,398.51025,1.073872,222.222119,-396.802448,-386.015235,151.900856,-11.985792,-258.013216,6
1.749371,376.166794,0.952628,242.833523,-378.809904,-366.751366,112.756508,-10.253741,-276.653547,6
0.6755,435.021881,1.281718,301.723251,-434.37063,-424.051071,109.812021,-10.807997,-335.834259,6
1.541525,418.913808,1.108513,287.347229,-419.265415,-408.429705,107.906765,-10.634792,-321.802916,6
-8.781498,279.587641,2.286307,213.908275,-281.5795,-269.957439,63.73947,-10.530869,-239.889037,6
-8.902741,281.337013,2.199705,221.009683,-283.37044,-271.699882,58.716522,-10.513548,-246.789527,6
-9.179869,391.131713,1.593487,249.501919,-402.010724,-385.812585,148.350152,-11.396894,-274.756952,6
-9.439677,137.109142,1.281718,98.380486,-138.241903,-126.259576,36.373067,-11.154407,-124.454779,5
-0.467654,314.64435,1.662769,226.205835,-312.636903,-300.942096,61.487804,-13.232868,-265.750287,7
-8.954703,214.410569,1.299038,131.289451,-213.27088,-200.481417,68.069597,-16.125393,-166.193739,8
15.605778,288.923395,1.922576,179.094054,-295.377017,-282.019441,66.510751,-9.335754,-226.337471,7
7.205331,259.530493,1.108513,196.587767,-263.739376,-250.679713,31.35012,-11.015843,-237.394884,5
